CIC0,SM1_Dz,GATS1i,NdsCH,NdssC,MLOGP,LC50
2.309,0.907,0.871,0,0,3.046,between 3.15175 and 3.9875
2.374,1.16,0.979,0,1,3.818,greater than 4.9075
4.141,0.134,1.22,0,0,4.833,greater than 4.9075
3.027,0.331,1.011,0,1,1.807,less than 3.15175
3.171,0.134,1.189,1,0,2.42,between 3.15175 and 3.9875
2.634,0.223,1.298,0,0,0.943,less than 3.15175
3.814,0.331,1.225,0,1,3.345,between 3.15175 and 3.9875
3.333,0.405,0.963,1,0,2.974,between 3.9875 and 4.9075
2.857,0.973,1.838,0,2,1.121,greater than 4.9075
2.583,0.762,1.104,0,1,1.968,between 3.15175 and 3.9875
1.883,0.711,1.162,0,0,0.602,less than 3.15175
3.81,1.025,1.055,0,2,0.215,between 3.15175 and 3.9875
2.67,0.496,2.047,0,0,-0.917,less than 3.15175
1.094,1.236,1.461,0,1,0.996,less than 3.15175
3.315,0.223,0.799,0,0,3.127,between 3.9875 and 4.9075
1.783,0.57,1.187,1,0,2.033,greater than 4.9075
3.641,0.331,1.933,1,0,1.971,between 3.15175 and 3.9875
3.134,0.223,1.193,0,0,1.548,less than 3.15175
3.277,0.223,1.633,0,0,1.587,less than 3.15175
3.369,0.134,1.614,0,0,1.587,between 3.15175 and 3.9875
2.396,0.223,1.778,0,0,0.347,less than 3.15175
2.086,0.64,0.838,0,0,2.127,between 3.9875 and 4.9075
3.376,1.278,0.915,0,0,5.934,between 3.9875 and 4.9075
2.591,0.331,1.629,0,0,0.874,less than 3.15175
4.247,0.58,1.36,2,1,3.062,greater than 4.9075
2.251,1.501,1.197,0,0,4.19,greater than 4.9075
1.925,1.318,0.595,0,0,3.764,between 3.9875 and 4.9075
2.878,0.134,2.102,0,0,0.8,less than 3.15175
3.171,0.134,1.011,0,0,2.186,between 3.15175 and 3.9875
2.377,0.827,0.938,0,0,2.239,greater than 4.9075
3.52,0.223,1.562,0,1,2.129,between 3.15175 and 3.9875
3.461,0.223,1.12,0,0,2.813,between 3.9875 and 4.9075
2.085,1.079,0.895,0,0,4.063,between 3.9875 and 4.9075
2.11,0.58,0.805,0,0,1.61,between 3.15175 and 3.9875
2.344,0.582,1.59,0,0,1.467,less than 3.15175
2.685,0.405,1.145,0,0,1.246,less than 3.15175
2.624,1.621,1.502,0,0,3.213,greater than 4.9075
2.366,0.405,2.606,0,0,-0.128,less than 3.15175
3.311,0.56,0.927,0,1,3.461,greater than 4.9075
2.777,0.56,1.127,1,0,0.922,less than 3.15175
3.38,1.749,1.135,0,1,3.305,greater than 4.9075
2.47,1.437,1.346,2,2,1.821,greater than 4.9075
3.311,0.972,2.208,0,3,-0.165,between 3.9875 and 4.9075
3.012,0.223,0.76,0,0,2.637,between 3.9875 and 4.9075
2.0,0.693,1.128,2,2,-0.45,between 3.9875 and 4.9075
2.217,0.764,0.859,1,0,2.269,greater than 4.9075
2.423,0.949,1.15,0,0,1.94,less than 3.15175
3.08,0.223,1.583,0,1,1.442,less than 3.15175
1.965,0.405,1.169,1,0,-0.145,between 3.15175 and 3.9875
3.874,0.638,1.352,4,1,2.575,between 3.9875 and 4.9075
2.359,0.405,0.814,0,0,0.893,greater than 4.9075
1.946,0.223,1.929,0,0,-0.172,less than 3.15175
2.435,1.113,1.109,0,1,2.354,less than 3.15175
3.676,0.405,1.524,0,1,2.289,between 3.15175 and 3.9875
3.235,1.131,0.996,0,0,2.723,greater than 4.9075
2.08,0.891,0.816,0,0,2.729,between 3.9875 and 4.9075
2.377,1.278,0.974,0,0,4.658,greater than 4.9075
2.434,1.17,0.996,1,0,1.391,between 3.15175 and 3.9875
3.578,0.496,1.406,0,1,2.391,between 3.9875 and 4.9075
3.739,0.0,1.25,2,2,3.267,between 3.9875 and 4.9075
2.728,0.134,0.923,0,0,2.102,between 3.15175 and 3.9875
2.429,0.405,1.927,0,1,0.586,less than 3.15175
1.439,1.079,1.867,0,0,2.226,between 3.15175 and 3.9875
2.206,1.3,1.36,0,0,2.371,between 3.9875 and 4.9075
0.965,0.732,1.359,0,1,0.435,between 3.15175 and 3.9875
3.462,0.405,1.717,0,1,2.06,between 3.9875 and 4.9075
2.034,0.331,1.56,0,1,0.133,less than 3.15175
1.925,1.16,0.801,0,0,3.314,between 3.9875 and 4.9075
2.215,0.887,0.888,0,0,1.395,between 3.15175 and 3.9875
2.126,0.251,1.719,0,0,0.087,less than 3.15175
3.252,0.223,1.077,0,0,2.51,between 3.9875 and 4.9075
4.211,0.932,1.045,0,1,4.832,greater than 4.9075
2.477,0.405,0.876,1,0,1.667,between 3.9875 and 4.9075
1.667,1.278,1.5,0,2,2.459,between 3.15175 and 3.9875
1.523,1.028,1.512,0,1,0.996,less than 3.15175
4.36,0.405,1.228,1,2,4.235,greater than 4.9075
3.113,1.593,1.319,1,1,4.038,greater than 4.9075
2.065,1.062,0.852,0,0,2.463,between 3.9875 and 4.9075
3.353,0.405,1.418,1,1,1.878,greater than 4.9075
3.086,0.948,0.751,0,0,3.586,greater than 4.9075
3.261,0.331,2.047,0,1,0.915,between 3.9875 and 4.9075
2.878,0.134,1.684,0,0,0.8,less than 3.15175
2.755,0.83,1.656,0,0,2.957,between 3.15175 and 3.9875
3.195,0.496,1.133,0,1,2.222,between 3.9875 and 4.9075
2.914,0.798,0.975,0,1,2.715,between 3.9875 and 4.9075
2.079,0.988,0.836,0,1,2.481,between 3.15175 and 3.9875
3.38,0.874,0.903,0,1,3.184,greater than 4.9075
3.026,0.405,1.787,0,1,1.373,between 3.15175 and 3.9875
3.16,1.028,0.809,0,0,3.842,greater than 4.9075
2.118,0.956,2.539,0,0,-0.406,between 3.15175 and 3.9875
2.297,0.762,0.798,0,0,2.841,between 3.15175 and 3.9875
3.739,0.0,0.7,0,0,4.76,greater than 4.9075
4.031,1.113,1.106,1,2,4.579,greater than 4.9075
2.025,0.932,0.851,1,0,2.212,between 3.9875 and 4.9075
3.08,0.223,1.462,2,0,1.442,less than 3.15175
2.62,0.288,0.839,0,0,3.045,between 3.15175 and 3.9875
2.137,0.223,1.179,0,0,0.655,between 3.15175 and 3.9875
3.554,0.629,0.945,0,0,3.315,between 3.15175 and 3.9875
4.05,0.693,1.381,0,2,3.618,greater than 4.9075
3.405,0.251,1.56,0,0,1.272,between 3.9875 and 4.9075
3.003,0.134,1.032,0,0,2.152,between 3.9875 and 4.9075
4.436,0.764,1.227,0,1,5.258,greater than 4.9075
2.348,0.762,0.85,0,0,2.621,between 3.15175 and 3.9875
3.046,0.0,1.333,4,0,2.352,between 3.15175 and 3.9875
3.802,0.405,1.527,1,0,1.869,between 3.15175 and 3.9875
3.102,0.693,1.316,0,2,2.005,between 3.15175 and 3.9875
4.166,0.134,1.556,0,0,4.098,greater than 4.9075
3.669,0.223,1.599,0,0,3.186,between 3.15175 and 3.9875
3.609,0.811,1.208,0,0,3.291,between 3.9875 and 4.9075
3.532,0.134,1.11,0,0,2.813,between 3.9875 and 4.9075
3.067,1.286,1.309,0,0,2.223,greater than 4.9075
2.456,0.331,1.259,0,1,0.496,less than 3.15175
3.675,1.112,1.314,0,1,3.474,between 3.9875 and 4.9075
2.233,0.57,0.883,0,0,1.501,between 3.15175 and 3.9875
4.268,0.916,1.19,0,2,1.936,greater than 4.9075
2.824,0.223,1.051,0,0,1.533,between 3.9875 and 4.9075
4.628,1.209,1.968,0,0,2.437,between 3.9875 and 4.9075
2.216,0.582,0.839,0,0,2.127,between 3.15175 and 3.9875
2.585,1.586,1.352,0,0,4.092,greater than 4.9075
3.914,0.56,1.637,0,1,3.048,between 3.15175 and 3.9875
3.2,1.531,1.059,0,0,3.089,greater than 4.9075
3.26,0.251,1.287,0,1,1.994,less than 3.15175
3.444,0.88,1.466,0,3,1.95,between 3.9875 and 4.9075
3.073,1.493,1.279,0,0,3.737,greater than 4.9075
3.526,0.711,1.596,0,3,0.757,between 3.15175 and 3.9875
3.26,0.811,0.702,0,0,4.412,greater than 4.9075
3.459,1.47,1.483,0,2,0.491,between 3.9875 and 4.9075
3.026,0.251,2.164,0,0,0.314,less than 3.15175
3.128,0.713,0.797,0,1,4.017,greater than 4.9075
3.26,0.405,0.921,0,0,2.782,between 3.9875 and 4.9075
3.08,0.223,1.583,1,0,1.442,between 3.15175 and 3.9875
2.094,0.827,0.86,0,0,1.886,greater than 4.9075
3.651,1.151,0.911,0,2,2.278,between 3.9875 and 4.9075
3.585,0.331,1.491,0,0,2.224,between 3.15175 and 3.9875
2.329,0.711,0.868,0,1,1.229,less than 3.15175
2.665,0.251,1.762,0,0,-0.534,less than 3.15175
3.609,0.811,1.208,0,0,3.291,between 3.9875 and 4.9075
3.465,0.0,0.963,4,0,3.267,between 3.15175 and 3.9875
3.033,0.693,1.312,1,0,1.21,between 3.9875 and 4.9075
2.565,0.693,1.987,0,2,0.057,between 3.9875 and 4.9075
2.866,0.223,1.288,0,0,1.442,less than 3.15175
2.456,0.64,0.937,0,0,2.461,between 3.9875 and 4.9075
3.378,1.38,1.25,0,0,1.654,between 3.9875 and 4.9075
4.532,0.405,1.189,2,3,4.639,greater than 4.9075
3.012,0.223,1.023,0,0,2.193,between 3.15175 and 3.9875
3.079,0.429,2.135,0,0,-0.521,less than 3.15175
2.377,0.827,0.938,0,0,2.239,between 3.15175 and 3.9875
3.143,0.134,1.641,0,0,1.209,less than 3.15175
3.896,0.134,1.984,0,0,2.591,between 3.15175 and 3.9875
2.019,1.126,0.793,0,0,3.314,between 3.9875 and 4.9075
3.137,0.405,1.312,0,2,0.749,less than 3.15175
3.11,0.0,1.079,2,0,2.42,between 3.15175 and 3.9875
4.05,0.693,1.381,0,2,3.618,greater than 4.9075
3.33,0.56,1.555,0,2,1.042,between 3.15175 and 3.9875
3.436,0.331,0.951,0,0,2.786,between 3.9875 and 4.9075
2.862,1.54,1.226,0,0,3.896,greater than 4.9075
3.961,0.405,1.083,1,0,3.987,greater than 4.9075
3.588,0.251,1.506,0,0,1.564,between 3.15175 and 3.9875
2.086,1.685,0.396,0,0,4.594,greater than 4.9075
2.031,0.496,1.952,0,1,-0.703,less than 3.15175
2.701,0.405,2.003,0,0,-0.081,less than 3.15175
3.08,0.405,1.609,1,1,1.619,between 3.9875 and 4.9075
3.24,0.693,1.487,1,0,1.002,between 3.15175 and 3.9875
2.233,1.07,0.841,1,0,3.377,greater than 4.9075
3.316,0.223,1.571,0,1,1.795,less than 3.15175
1.5,0.405,1.669,0,1,-0.386,less than 3.15175
2.875,0.582,2.311,0,0,1.587,less than 3.15175
2.219,0.604,1.537,0,0,2.026,between 3.15175 and 3.9875
2.819,0.331,1.271,0,1,0.981,less than 3.15175
3.316,0.223,1.571,1,0,1.795,between 3.15175 and 3.9875
3.669,0.223,1.599,0,0,2.274,between 3.15175 and 3.9875
3.337,1.443,0.913,0,0,6.166,greater than 4.9075
2.304,1.028,1.124,0,0,2.433,between 3.9875 and 4.9075
2.454,1.075,0.951,0,0,2.359,greater than 4.9075
3.7,0.223,1.556,0,1,3.358,between 3.15175 and 3.9875
2.778,0.405,1.17,1,0,1.49,less than 3.15175
2.125,0.638,0.831,0,0,1.348,less than 3.15175
2.126,0.977,0.771,0,0,3.795,greater than 4.9075
4.05,0.693,1.381,0,2,3.618,greater than 4.9075
3.957,0.223,1.269,2,3,2.998,between 3.9875 and 4.9075
2.137,0.223,1.179,0,0,0.655,between 3.15175 and 3.9875
2.33,0.58,1.776,0,2,-0.741,less than 3.15175
3.52,0.223,1.59,0,0,1.882,less than 3.15175
3.134,0.223,1.319,0,0,1.795,between 3.9875 and 4.9075
3.08,0.827,1.079,2,0,1.155,greater than 4.9075
3.277,0.223,1.633,0,0,1.587,less than 3.15175
3.249,2.071,1.327,0,0,3.948,greater than 4.9075
3.333,0.405,0.963,1,0,2.974,greater than 4.9075
3.652,0.872,0.867,2,3,3.983,between 3.9875 and 4.9075
3.605,0.0,1.15,0,0,3.562,between 3.9875 and 4.9075
3.023,0.56,1.168,1,0,1.239,between 3.15175 and 3.9875
2.57,1.028,2.137,0,0,1.466,less than 3.15175
2.508,0.58,0.941,0,0,1.701,between 3.15175 and 3.9875
2.08,1.033,0.902,0,0,3.157,between 3.15175 and 3.9875
3.436,1.225,1.839,0,0,2.054,greater than 4.9075
2.165,0.134,1.912,0,0,-0.172,less than 3.15175
3.601,0.223,1.254,0,1,2.357,less than 3.15175
1.962,1.345,0.783,0,0,3.617,greater than 4.9075
3.477,0.693,1.344,0,2,2.577,between 3.9875 and 4.9075
2.866,0.223,1.333,0,1,1.05,less than 3.15175
3.143,0.134,1.641,0,0,1.209,less than 3.15175
2.836,1.86,1.046,0,2,4.452,greater than 4.9075
2.189,0.58,0.863,0,0,1.348,less than 3.15175
2.888,0.251,0.944,0,0,1.246,less than 3.15175
3.103,0.134,1.016,0,0,2.193,between 3.15175 and 3.9875
3.219,0.405,1.605,0,0,0.706,less than 3.15175
1.822,0.829,0.834,0,0,2.509,between 3.15175 and 3.9875
2.726,0.496,1.179,0,1,1.06,less than 3.15175
4.073,0.693,1.171,0,2,4.091,greater than 4.9075
2.094,0.827,0.86,0,0,1.886,greater than 4.9075
3.898,0.887,1.45,0,0,4.066,greater than 4.9075
4.223,0.638,1.117,0,1,3.557,greater than 4.9075
3.159,0.965,1.584,0,2,1.121,between 3.15175 and 3.9875
3.277,0.223,1.869,0,0,1.587,less than 3.15175
4.829,0.331,1.521,4,4,4.57,greater than 4.9075
1.962,1.345,0.783,0,0,3.617,greater than 4.9075
3.252,0.499,0.832,0,0,4.416,between 3.9875 and 4.9075
2.744,0.496,0.753,0,0,3.018,between 3.9875 and 4.9075
3.542,1.38,1.264,0,0,1.971,greater than 4.9075
2.834,0.134,1.237,0,0,1.859,less than 3.15175
3.087,0.223,0.96,1,0,2.42,between 3.15175 and 3.9875
2.568,0.582,0.931,0,0,2.461,between 3.15175 and 3.9875
2.857,1.421,2.282,0,0,2.357,between 3.9875 and 4.9075
3.669,0.223,1.778,0,0,2.274,between 3.15175 and 3.9875
3.98,0.223,1.578,0,0,3.806,between 3.9875 and 4.9075
2.834,0.134,0.95,0,0,1.859,less than 3.15175
2.804,1.11,0.618,0,6,1.317,greater than 4.9075
2.43,0.496,0.849,0,1,1.237,less than 3.15175
3.036,0.405,1.205,0,1,2.351,between 3.9875 and 4.9075
3.386,0.251,1.225,0,0,1.586,less than 3.15175
3.69,1.159,1.295,0,2,4.449,greater than 4.9075
2.841,0.88,1.705,0,3,0.226,less than 3.15175
3.177,0.629,0.871,0,0,3.315,between 3.15175 and 3.9875
3.393,1.292,2.122,0,3,1.595,between 3.15175 and 3.9875
2.803,1.501,1.124,0,0,4.053,greater than 4.9075
3.05,0.405,0.868,1,3,2.233,greater than 4.9075
2.748,0.223,1.705,0,0,0.8,less than 3.15175
2.222,0.711,0.849,0,0,0.828,between 3.15175 and 3.9875
2.351,1.586,1.25,0,4,3.659,greater than 4.9075
2.938,1.385,1.225,0,2,1.02,between 3.9875 and 4.9075
3.734,0.223,1.282,0,0,2.502,between 3.15175 and 3.9875
2.479,0.887,0.954,0,0,1.748,between 3.9875 and 4.9075
2.824,0.223,1.0,1,0,2.102,between 3.15175 and 3.9875
2.216,0.582,0.839,0,0,2.127,between 3.15175 and 3.9875
2.568,0.389,1.012,0,0,2.296,between 3.15175 and 3.9875
2.508,0.58,0.941,0,0,1.701,between 3.15175 and 3.9875
2.802,0.223,1.6,1,0,1.064,between 3.15175 and 3.9875
1.5,1.278,1.868,0,0,2.604,between 3.15175 and 3.9875
3.012,0.223,0.76,0,0,2.637,between 3.9875 and 4.9075
2.978,1.246,1.103,0,1,3.988,greater than 4.9075
3.684,1.275,1.072,0,1,4.764,greater than 4.9075
3.734,0.223,1.374,0,0,3.661,greater than 4.9075
3.199,0.56,2.033,0,0,-0.129,less than 3.15175
4.285,0.134,1.71,0,0,3.467,greater than 4.9075
2.031,0.891,0.822,0,0,2.956,between 3.9875 and 4.9075
3.332,0.134,0.909,0,0,3.051,between 3.9875 and 4.9075
4.278,0.405,1.345,0,0,3.546,between 3.9875 and 4.9075
3.591,0.58,1.685,0,1,1.851,between 3.9875 and 4.9075
3.2,0.711,1.235,0,3,0.779,less than 3.15175
3.421,0.58,1.7,0,1,1.57,greater than 4.9075
3.426,0.85,1.792,0,0,2.59,between 3.9875 and 4.9075
2.441,0.88,1.54,0,2,0.057,greater than 4.9075
2.034,0.331,2.672,1,0,-0.273,less than 3.15175
4.171,0.693,1.678,0,2,2.849,greater than 4.9075
3.828,1.259,0.966,1,2,4.279,greater than 4.9075
2.08,0.496,0.858,0,0,1.887,less than 3.15175
2.085,1.079,0.895,0,0,4.063,between 3.9875 and 4.9075
3.465,2.171,0.888,0,0,6.515,between 3.15175 and 3.9875
2.242,1.096,1.907,0,1,-1.96,between 3.15175 and 3.9875
3.098,0.93,1.075,0,0,2.702,greater than 4.9075
1.886,0.988,0.764,0,0,2.343,between 3.15175 and 3.9875
3.52,0.223,1.562,1,0,2.129,between 3.15175 and 3.9875
2.309,0.762,0.845,1,0,1.091,between 3.15175 and 3.9875
2.377,0.331,2.111,0,0,-0.534,less than 3.15175
1.512,0.57,0.879,0,1,-0.317,less than 3.15175
2.707,0.972,1.889,0,3,-1.169,less than 3.15175
4.536,0.223,1.29,0,0,4.907,greater than 4.9075
1.359,0.134,1.13,1,0,0.094,between 3.15175 and 3.9875
2.386,0.223,0.857,0,0,1.506,between 3.15175 and 3.9875
2.024,0.83,1.761,0,0,2.226,less than 3.15175
3.611,0.331,2.017,0,0,1.393,less than 3.15175
2.928,1.131,0.908,0,2,3.508,greater than 4.9075
2.512,0.134,1.293,0,0,0.846,less than 3.15175
