longitude,latitude,housingMedianAge,totalRooms,totalBedrooms,population,households,medianIncome,medianHouseValue
-117.99,34.08,35,1032.0,207.0,954.0,191.0,2.8906,between 119600.0 and 179700.0
-118.12,33.75,47,3330.0,569.0,1220.0,557.0,7.3672,greater than 264725.0
-118.38,33.96,44,2395.0,458.0,1287.0,450.0,4.6923,greater than 264725.0
-122.28,38.29,19,531.0,112.0,139.0,80.0,1.9875,greater than 264725.0
-117.12,32.91,8,3405.0,961.0,1742.0,918.0,2.8728,less than 119600.0
-118.13,34.08,35,2517.0,662.0,1883.0,607.0,2.5787,between 179700.0 and 264725.0
-118.18,34.09,40,2744.0,708.0,2747.0,674.0,2.6226,between 119600.0 and 179700.0
-121.2,37.79,36,866.0,160.0,502.0,149.0,2.4798,less than 119600.0
-122.11,38.09,11,673.0,145.0,318.0,137.0,2.3929,between 119600.0 and 179700.0
-122.4,37.62,44,1619.0,362.0,1064.0,335.0,4.0238,between 179700.0 and 264725.0
-118.01,33.85,29,2064.0,447.0,1265.0,400.0,3.8864,between 179700.0 and 264725.0
-117.95,33.92,11,3127.0,706.0,1594.0,694.0,4.3426,between 119600.0 and 179700.0
-117.19,33.9,3,21060.0,3366.0,9623.0,2812.0,4.189,between 119600.0 and 179700.0
-120.6,38.76,22,1236.0,273.0,615.0,248.0,3.0217,less than 119600.0
-121.96,37.34,18,4438.0,939.0,1901.0,895.0,5.3873,greater than 264725.0
-121.96,37.84,29,7479.0,977.0,2744.0,943.0,7.5139,greater than 264725.0
-119.74,36.71,17,5872.0,1250.0,5034.0,1224.0,2.1905,less than 119600.0
-117.77,33.7,4,2446.0,622.0,1315.0,560.0,3.7147,between 119600.0 and 179700.0
-117.79,33.84,9,10484.0,1603.0,4005.0,1419.0,8.3931,greater than 264725.0
-117.12,32.57,21,1738.0,295.0,983.0,298.0,4.8274,between 119600.0 and 179700.0
-118.33,33.94,31,3757.0,1102.0,3288.0,964.0,1.9309,between 119600.0 and 179700.0
-118.28,34.01,34,2305.0,775.0,2450.0,740.0,1.7143,between 119600.0 and 179700.0
-117.98,34.06,36,2391.0,407.0,1967.0,398.0,4.0274,between 119600.0 and 179700.0
-117.03,33.13,15,7000.0,1185.0,3555.0,1118.0,4.7022,between 119600.0 and 179700.0
-122.46,37.65,16,8676.0,1633.0,5130.0,1574.0,4.8096,between 179700.0 and 264725.0
-118.18,33.79,27,1580.0,510.0,1896.0,448.0,2.0186,between 119600.0 and 179700.0
-119.01,35.37,33,821.0,181.0,579.0,172.0,1.2469,less than 119600.0
-118.19,33.79,29,3497.0,1096.0,2994.0,919.0,1.8109,between 119600.0 and 179700.0
-121.84,36.61,15,2190.0,586.0,1570.0,510.0,1.875,between 119600.0 and 179700.0
-118.93,36.1,19,2988.0,681.0,1654.0,576.0,2.3792,less than 119600.0
-121.48,39.1,19,2043.0,421.0,1018.0,390.0,2.5952,less than 119600.0
-117.21,32.83,28,3241.0,533.0,1334.0,513.0,4.1806,between 179700.0 and 264725.0
-118.36,33.89,37,1719.0,426.0,1266.0,424.0,3.375,between 179700.0 and 264725.0
-122.57,38.58,18,2083.0,506.0,926.0,487.0,1.9925,between 179700.0 and 264725.0
-118.94,34.18,25,3502.0,508.0,1713.0,508.0,5.5181,between 179700.0 and 264725.0
-122.14,37.9,32,5738.0,746.0,2099.0,732.0,10.3224,greater than 264725.0
-119.85,36.83,11,2497.0,427.0,1101.0,405.0,4.8036,between 119600.0 and 179700.0
-118.2,33.93,36,2210.0,634.0,2341.0,553.0,2.1715,between 119600.0 and 179700.0
-122.03,37.69,20,200.0,25.0,83.0,31.0,6.5,greater than 264725.0
-117.21,32.81,27,1318.0,216.0,495.0,191.0,5.2837,greater than 264725.0
-121.27,37.87,34,1010.0,206.0,678.0,234.0,2.9531,less than 119600.0
-117.96,33.76,24,1328.0,290.0,1012.0,306.0,4.2813,between 179700.0 and 264725.0
-118.38,34.21,42,715.0,145.0,730.0,158.0,3.8,between 119600.0 and 179700.0
-118.01,33.93,34,2424.0,468.0,1293.0,444.0,3.275,between 179700.0 and 264725.0
-118.58,34.17,29,3393.0,574.0,1471.0,587.0,6.2064,greater than 264725.0
-117.91,33.63,32,1122.0,233.0,557.0,223.0,3.5388,greater than 264725.0
-121.79,37.99,10,4156.0,609.0,1878.0,586.0,5.6506,between 119600.0 and 179700.0
-117.28,33.06,8,4172.0,1022.0,2585.0,941.0,4.0118,between 179700.0 and 264725.0
-122.1,37.66,37,901.0,191.0,599.0,206.0,3.7303,between 119600.0 and 179700.0
-118.4,34.41,22,4443.0,560.0,1573.0,496.0,10.0285,greater than 264725.0
-118.3,34.08,32,2880.0,1063.0,3646.0,1028.0,2.3846,between 179700.0 and 264725.0
-120.18,39.17,18,1703.0,360.0,354.0,163.0,3.6563,between 119600.0 and 179700.0
-121.28,38.14,38,2803.0,500.0,1223.0,509.0,4.119,between 119600.0 and 179700.0
-117.91,33.63,32,1901.0,400.0,946.0,418.0,2.7264,greater than 264725.0
-117.69,33.52,4,2142.0,625.0,1176.0,483.0,3.4455,greater than 264725.0
-117.04,32.64,5,2329.0,542.0,1213.0,514.0,4.0298,between 179700.0 and 264725.0
-122.26,37.83,52,1470.0,330.0,689.0,309.0,3.48,between 179700.0 and 264725.0
-118.41,34.23,35,1026.0,195.0,753.0,185.0,4.5909,between 119600.0 and 179700.0
-121.96,37.95,7,3418.0,740.0,1583.0,676.0,3.6133,between 179700.0 and 264725.0
-118.21,33.91,24,1545.0,391.0,1807.0,388.0,2.6429,less than 119600.0
-117.1,32.71,29,3422.0,713.0,2775.0,644.0,1.7075,less than 119600.0
-120.57,39.78,15,1291.0,283.0,582.0,242.0,2.1216,less than 119600.0
-118.53,34.03,40,4350.0,763.0,1551.0,665.0,7.0318,greater than 264725.0
-118.99,35.37,38,918.0,220.0,743.0,222.0,1.7292,less than 119600.0
-118.36,34.02,46,3745.0,798.0,1502.0,808.0,3.8643,between 179700.0 and 264725.0
-122.01,36.95,52,1217.0,325.0,508.0,237.0,2.0547,greater than 264725.0
-117.88,33.7,16,1505.0,358.0,835.0,339.0,3.8029,between 179700.0 and 264725.0
-117.1,32.56,16,2687.0,501.0,1502.0,480.0,3.75,between 119600.0 and 179700.0
-119.71,34.43,18,1170.0,372.0,681.0,346.0,2.1974,between 179700.0 and 264725.0
-117.92,34.03,32,1819.0,375.0,1728.0,375.0,3.975,between 119600.0 and 179700.0
-118.08,33.99,38,1683.0,328.0,1369.0,339.0,3.6196,between 119600.0 and 179700.0
-121.83,39.76,12,9831.0,1921.0,4644.0,1775.0,3.1142,less than 119600.0
-117.8,33.68,14,2635.0,516.0,1150.0,499.0,4.4391,greater than 264725.0
-120.98,37.71,22,434.0,89.0,195.0,86.0,2.4211,greater than 264725.0
-117.98,33.81,28,3528.0,816.0,2304.0,764.0,2.582,between 179700.0 and 264725.0
-118.02,33.77,7,586.0,118.0,232.0,107.0,5.2077,between 179700.0 and 264725.0
-117.04,32.62,26,3620.0,607.0,2000.0,593.0,4.9962,between 119600.0 and 179700.0
-122.3,37.53,43,1748.0,366.0,984.0,371.0,4.5116,greater than 264725.0
-117.77,33.85,13,5415.0,827.0,2061.0,714.0,7.3681,greater than 264725.0
-117.04,32.74,33,3880.0,770.0,2288.0,805.0,3.6848,between 119600.0 and 179700.0
-119.02,35.43,39,2033.0,370.0,956.0,379.0,3.1736,less than 119600.0
-116.95,32.83,14,12517.0,2506.0,6389.0,2333.0,3.3081,between 119600.0 and 179700.0
-117.07,32.78,22,922.0,240.0,1524.0,235.0,1.6815,between 179700.0 and 264725.0
-117.23,32.8,21,2429.0,579.0,1011.0,538.0,3.225,between 179700.0 and 264725.0
-122.18,37.77,42,1180.0,257.0,877.0,268.0,2.8125,less than 119600.0
-117.07,33.14,16,2546.0,429.0,1683.0,408.0,4.7426,between 119600.0 and 179700.0
-117.78,34.09,32,2643.0,516.0,1862.0,478.0,3.7177,between 119600.0 and 179700.0
-122.15,37.44,52,2063.0,320.0,774.0,309.0,7.2543,greater than 264725.0
-120.46,37.29,30,2972.0,635.0,1940.0,590.0,2.3594,less than 119600.0
-122.54,37.93,43,2998.0,470.0,970.0,430.0,5.5385,greater than 264725.0
-118.26,33.82,28,5091.0,1074.0,4753.0,1033.0,3.6477,less than 119600.0
-117.35,33.99,45,131.0,28.0,89.0,31.0,2.6071,less than 119600.0
-122.21,37.77,52,591.0,173.0,353.0,137.0,4.0904,less than 119600.0
-117.68,34.1,11,7392.0,1796.0,3841.0,1621.0,2.8326,between 119600.0 and 179700.0
-122.22,37.82,42,2991.0,335.0,1018.0,335.0,13.499,greater than 264725.0
-117.2,33.72,16,5373.0,1079.0,1573.0,933.0,1.9912,less than 119600.0
-118.1,34.08,37,2894.0,659.0,1977.0,636.0,2.543,between 179700.0 and 264725.0
-121.95,36.59,22,3553.0,530.0,1108.0,441.0,5.8505,greater than 264725.0
-121.29,38.63,24,2868.0,527.0,1284.0,487.0,3.3182,between 179700.0 and 264725.0
-122.64,38.25,31,2554.0,515.0,1507.0,533.0,3.8,between 119600.0 and 179700.0
-121.1,39.15,10,680.0,143.0,354.0,140.0,4.0333,between 119600.0 and 179700.0
-120.57,37.43,39,2235.0,412.0,1268.0,402.0,2.6758,less than 119600.0
-118.13,33.8,36,1026.0,182.0,505.0,176.0,4.3438,between 179700.0 and 264725.0
-122.06,37.67,22,3882.0,816.0,1830.0,743.0,4.2733,between 179700.0 and 264725.0
-117.96,33.69,17,2500.0,343.0,1242.0,368.0,7.7313,greater than 264725.0
-122.01,37.36,16,1105.0,354.0,499.0,324.0,4.2061,between 179700.0 and 264725.0
-122.13,37.67,42,3592.0,703.0,1625.0,665.0,3.2434,between 179700.0 and 264725.0
-119.32,36.2,15,1562.0,275.0,961.0,287.0,3.4231,less than 119600.0
-122.24,37.8,52,1586.0,398.0,1006.0,335.0,2.1348,between 119600.0 and 179700.0
-120.9,35.33,16,1576.0,287.0,595.0,262.0,3.588,greater than 264725.0
-118.49,34.04,48,2381.0,345.0,859.0,306.0,8.0257,greater than 264725.0
-122.3,38.3,44,3690.0,809.0,1922.0,736.0,2.6346,between 119600.0 and 179700.0
-121.44,38.43,3,39320.0,6210.0,16305.0,5358.0,4.9516,between 119600.0 and 179700.0
-117.19,34.03,25,2513.0,340.0,900.0,320.0,6.4962,between 179700.0 and 264725.0
-117.88,33.89,19,3583.0,911.0,2300.0,871.0,3.0214,between 179700.0 and 264725.0
-122.41,37.76,52,1427.0,281.0,620.0,236.0,1.9944,between 179700.0 and 264725.0
-118.34,34.02,50,1172.0,261.0,685.0,260.0,3.1442,between 119600.0 and 179700.0
-120.98,37.68,24,705.0,114.0,347.0,141.0,3.1912,between 119600.0 and 179700.0
-119.46,36.91,12,2980.0,495.0,1184.0,429.0,3.9141,between 119600.0 and 179700.0
-121.94,37.31,30,4238.0,1010.0,1914.0,972.0,3.7632,greater than 264725.0
-117.29,33.1,6,6091.0,1018.0,2064.0,957.0,5.1837,between 179700.0 and 264725.0
-118.11,33.93,17,1205.0,347.0,736.0,342.0,3.2011,between 119600.0 and 179700.0
-122.16,37.74,46,1029.0,181.0,567.0,211.0,3.4844,between 119600.0 and 179700.0
-119.11,36.29,18,1666.0,294.0,859.0,301.0,2.6065,less than 119600.0
-118.44,34.07,21,730.0,263.0,965.0,224.0,2.0511,greater than 264725.0
-118.56,34.06,24,2332.0,349.0,761.0,325.0,7.3031,greater than 264725.0
-122.7,38.39,16,4922.0,1211.0,2557.0,1088.0,2.0915,between 119600.0 and 179700.0
-118.08,34.01,32,1973.0,401.0,1322.0,386.0,3.4861,between 119600.0 and 179700.0
-117.75,34.04,22,2948.0,636.0,2600.0,602.0,3.125,less than 119600.0
-117.95,33.63,27,891.0,183.0,513.0,171.0,6.0,greater than 264725.0
-122.43,37.76,52,2250.0,566.0,1051.0,562.0,2.8458,greater than 264725.0
-118.34,34.19,43,1029.0,252.0,613.0,255.0,2.6827,between 179700.0 and 264725.0
-117.99,34.12,35,1040.0,231.0,1040.0,242.0,2.5395,between 119600.0 and 179700.0
-118.48,34.33,9,2384.0,395.0,1697.0,402.0,6.0891,greater than 264725.0
-118.36,33.88,22,1388.0,336.0,930.0,287.0,2.7981,greater than 264725.0
-118.24,34.08,52,109.0,20.0,86.0,24.0,4.9844,between 179700.0 and 264725.0
-117.05,32.77,33,3535.0,683.0,1568.0,672.0,2.8097,between 119600.0 and 179700.0
-122.02,37.37,8,5686.0,1489.0,3250.0,1329.0,4.2782,greater than 264725.0
-117.06,32.6,25,1075.0,238.0,434.0,234.0,1.7472,less than 119600.0
-121.87,37.66,27,1569.0,242.0,583.0,214.0,5.7519,greater than 264725.0
-122.29,37.85,52,477.0,119.0,218.0,106.0,2.5682,between 119600.0 and 179700.0
-121.92,37.33,52,2125.0,382.0,930.0,387.0,5.2831,greater than 264725.0
-118.39,34.16,46,1582.0,279.0,603.0,283.0,5.1169,greater than 264725.0
-118.29,34.16,31,1262.0,338.0,1019.0,332.0,3.7083,between 179700.0 and 264725.0
-122.28,37.88,52,1193.0,200.0,506.0,207.0,4.1912,between 179700.0 and 264725.0
-117.18,32.75,52,1539.0,212.0,535.0,224.0,5.392,greater than 264725.0
-121.32,38.54,13,4715.0,1090.0,2420.0,1059.0,2.9693,less than 119600.0
-118.16,33.84,36,2831.0,573.0,1462.0,569.0,3.8646,between 179700.0 and 264725.0
-119.09,36.22,34,1715.0,290.0,780.0,297.0,3.4306,less than 119600.0
-118.41,34.0,35,1062.0,305.0,1026.0,307.0,2.7153,greater than 264725.0
-117.05,32.82,16,4046.0,731.0,1684.0,701.0,4.2312,between 179700.0 and 264725.0
-118.25,34.02,32,1375.0,448.0,1698.0,432.0,1.6302,between 119600.0 and 179700.0
-121.35,38.61,27,3900.0,776.0,1549.0,761.0,2.7788,less than 119600.0
-118.28,33.96,37,1812.0,500.0,1640.0,447.0,1.9348,less than 119600.0
-117.76,33.84,15,3764.0,510.0,1448.0,468.0,8.7124,greater than 264725.0
-118.26,33.88,36,1212.0,222.0,775.0,224.0,5.5591,between 119600.0 and 179700.0
-120.56,38.39,20,1326.0,307.0,563.0,237.0,2.6667,less than 119600.0
-117.7,33.6,16,2092.0,489.0,877.0,392.0,3.0461,between 179700.0 and 264725.0
-117.96,33.72,23,3929.0,559.0,1858.0,538.0,6.8645,greater than 264725.0
-122.14,37.42,46,206.0,44.0,134.0,51.0,4.15,greater than 264725.0
-118.47,33.99,50,1568.0,501.0,764.0,478.0,3.015,greater than 264725.0
-122.03,36.97,52,403.0,72.0,200.0,73.0,1.6923,between 179700.0 and 264725.0
-121.98,37.53,26,3179.0,703.0,2142.0,639.0,4.1947,between 179700.0 and 264725.0
-118.2,33.78,52,2662.0,893.0,3018.0,763.0,2.3305,between 119600.0 and 179700.0
-118.11,34.15,40,1950.0,509.0,1038.0,438.0,2.6172,between 179700.0 and 264725.0
-118.25,34.14,13,3487.0,1131.0,3749.0,1072.0,2.1602,between 179700.0 and 264725.0
-118.39,33.89,30,2532.0,464.0,1056.0,419.0,6.3434,greater than 264725.0
-117.79,33.7,16,6259.0,1098.0,3785.0,1114.0,6.3298,between 179700.0 and 264725.0
-118.2,33.8,42,4577.0,1146.0,2749.0,1094.0,2.5012,between 179700.0 and 264725.0
-122.13,37.75,36,768.0,93.0,229.0,93.0,5.3602,greater than 264725.0
-117.92,33.68,25,2017.0,454.0,1024.0,428.0,4.4732,between 179700.0 and 264725.0
-119.01,35.44,20,3458.0,651.0,1465.0,621.0,2.5806,less than 119600.0
-121.49,38.47,26,6121.0,1185.0,4224.0,1105.0,2.3496,less than 119600.0
-118.93,34.82,8,508.0,111.0,229.0,84.0,4.0332,between 119600.0 and 179700.0
-121.28,38.71,35,3095.0,594.0,1550.0,576.0,3.575,less than 119600.0
-117.95,33.99,24,1219.0,177.0,610.0,185.0,6.7978,greater than 264725.0
-118.03,33.72,24,5203.0,957.0,2465.0,946.0,5.163,between 179700.0 and 264725.0
-118.31,34.0,52,2709.0,642.0,1751.0,613.0,2.1116,between 119600.0 and 179700.0
-122.01,37.92,18,2808.0,337.0,1038.0,337.0,8.3956,greater than 264725.0
-121.47,38.53,43,3215.0,725.0,2400.0,625.0,1.4625,less than 119600.0
-118.42,34.27,33,1209.0,341.0,1097.0,283.0,1.6295,between 119600.0 and 179700.0
-117.04,32.66,22,3362.0,630.0,1471.0,612.0,4.1442,greater than 264725.0
-118.06,33.88,17,7187.0,1073.0,3844.0,1068.0,6.5901,greater than 264725.0
-120.99,37.63,21,319.0,120.0,276.0,85.0,2.4792,less than 119600.0
-117.38,33.98,10,642.0,176.0,462.0,186.0,2.1528,between 119600.0 and 179700.0
-121.71,39.41,22,1814.0,342.0,941.0,323.0,2.1728,less than 119600.0
-117.28,34.13,29,2077.0,577.0,1418.0,524.0,1.8281,less than 119600.0
-120.65,37.33,25,1731.0,311.0,810.0,266.0,4.1058,less than 119600.0
-117.31,33.16,4,5846.0,894.0,2282.0,801.0,5.5956,between 179700.0 and 264725.0
-122.02,37.96,25,2615.0,368.0,935.0,366.0,6.6727,greater than 264725.0
-118.36,33.9,40,1271.0,276.0,725.0,234.0,5.0452,between 179700.0 and 264725.0
-121.38,36.84,6,3769.0,669.0,2061.0,648.0,4.1875,between 179700.0 and 264725.0
-117.97,33.89,15,3801.0,542.0,1992.0,526.0,9.0683,greater than 264725.0
-122.28,37.81,52,773.0,143.0,377.0,115.0,2.4083,less than 119600.0
-117.38,33.2,26,1427.0,386.0,974.0,317.0,1.3903,between 179700.0 and 264725.0
-122.25,37.8,29,2468.0,864.0,1335.0,773.0,1.3929,between 179700.0 and 264725.0
-122.32,38.29,21,1607.0,356.0,834.0,352.0,2.3787,between 119600.0 and 179700.0
-118.19,33.99,42,1429.0,436.0,1537.0,389.0,3.0114,between 119600.0 and 179700.0
-117.86,33.8,35,1683.0,347.0,1242.0,335.0,3.5172,between 179700.0 and 264725.0
-117.93,33.75,24,1380.0,339.0,1472.0,304.0,4.2219,between 119600.0 and 179700.0
-117.98,33.84,35,984.0,179.0,661.0,199.0,5.0747,between 179700.0 and 264725.0
-119.28,34.45,36,2376.0,541.0,1505.0,547.0,2.4595,between 179700.0 and 264725.0
-118.29,34.26,33,3177.0,713.0,1845.0,612.0,4.008,between 179700.0 and 264725.0
-122.07,37.67,38,2104.0,409.0,1039.0,394.0,3.875,between 119600.0 and 179700.0
-122.04,37.99,36,2765.0,495.0,1478.0,441.0,4.125,between 119600.0 and 179700.0
-119.7,34.36,35,1604.0,334.0,904.0,337.0,4.7411,greater than 264725.0
-119.81,36.8,29,2806.0,552.0,1242.0,540.0,3.5958,less than 119600.0
-118.46,34.16,38,1495.0,300.0,598.0,280.0,3.4698,greater than 264725.0
-123.1,39.36,19,1056.0,248.0,611.0,226.0,1.746,less than 119600.0
-119.23,34.15,18,6213.0,1188.0,2679.0,1000.0,3.748,greater than 264725.0
-117.68,34.05,25,1859.0,463.0,1070.0,374.0,2.5395,between 179700.0 and 264725.0
-120.71,37.39,40,680.0,160.0,785.0,175.0,2.6058,less than 119600.0
-121.84,37.35,20,3375.0,867.0,4610.0,860.0,2.6894,between 179700.0 and 264725.0
-118.33,34.11,37,2330.0,434.0,846.0,457.0,8.2335,greater than 264725.0
-117.27,32.84,34,1655.0,450.0,870.0,411.0,3.2109,greater than 264725.0
-119.62,36.59,17,2287.0,390.0,1330.0,393.0,4.0197,less than 119600.0
-119.31,36.34,32,1893.0,453.0,1744.0,425.0,1.4729,less than 119600.0
-119.87,36.72,30,1584.0,316.0,984.0,300.0,2.0658,less than 119600.0
-117.27,32.84,26,3940.0,657.0,1180.0,600.0,6.1025,greater than 264725.0
-118.25,33.95,25,764.0,200.0,801.0,220.0,1.1384,less than 119600.0
-122.01,38.25,16,1081.0,181.0,792.0,184.0,4.6779,between 119600.0 and 179700.0
-121.86,37.4,19,4043.0,764.0,2196.0,708.0,6.1504,greater than 264725.0
-120.57,34.96,38,1145.0,297.0,1107.0,296.0,2.1776,less than 119600.0
-121.78,39.71,8,140.0,28.0,84.0,29.0,2.125,between 119600.0 and 179700.0
-121.31,37.96,52,2654.0,468.0,1157.0,494.0,3.226,less than 119600.0
-119.85,36.77,27,1510.0,344.0,847.0,295.0,2.9315,less than 119600.0
-118.2,34.14,52,2090.0,466.0,1219.0,390.0,4.0909,between 179700.0 and 264725.0
-122.18,37.71,45,726.0,147.0,519.0,135.0,3.375,between 119600.0 and 179700.0
-118.29,33.98,42,2833.0,768.0,2542.0,725.0,1.3479,less than 119600.0
-122.46,37.72,45,2399.0,419.0,1225.0,399.0,4.0855,between 179700.0 and 264725.0
-118.11,34.12,48,2476.0,313.0,900.0,303.0,10.6767,greater than 264725.0
-118.14,34.08,24,2999.0,786.0,2937.0,796.0,2.9405,between 179700.0 and 264725.0
-118.34,34.12,41,3257.0,679.0,1237.0,638.0,4.2415,greater than 264725.0
-118.32,33.91,34,3041.0,677.0,1920.0,640.0,4.5304,between 179700.0 and 264725.0
-118.64,34.22,25,2762.0,410.0,1166.0,439.0,6.8643,greater than 264725.0
-122.31,38.32,35,3997.0,762.0,2074.0,703.0,3.285,between 119600.0 and 179700.0
-117.07,32.71,39,2754.0,652.0,2263.0,619.0,2.2454,less than 119600.0
-122.22,37.8,52,2183.0,465.0,1129.0,460.0,3.2632,between 179700.0 and 264725.0
-118.29,33.74,29,1503.0,411.0,1368.0,390.0,2.1473,between 179700.0 and 264725.0
-118.12,34.18,44,2357.0,342.0,891.0,337.0,6.3467,greater than 264725.0
-121.5,38.49,32,4013.0,725.0,2032.0,675.0,3.3689,less than 119600.0
-117.97,33.69,21,4112.0,580.0,1886.0,581.0,6.799,greater than 264725.0
-121.94,38.02,29,5765.0,1170.0,3266.0,1131.0,2.7907,less than 119600.0
-117.87,34.02,16,3552.0,575.0,2120.0,573.0,6.4333,greater than 264725.0
-117.63,34.11,30,2674.0,428.0,1404.0,456.0,4.2969,between 119600.0 and 179700.0
-119.67,34.42,23,1333.0,393.0,1369.0,381.0,2.5947,between 179700.0 and 264725.0
-117.34,34.46,9,5983.0,1122.0,3515.0,1064.0,3.1505,less than 119600.0
-119.27,35.87,12,972.0,269.0,1134.0,286.0,1.63,less than 119600.0
-117.9,33.87,34,1411.0,292.0,1040.0,299.0,3.4338,between 179700.0 and 264725.0
-122.39,37.58,36,6026.0,852.0,2314.0,892.0,7.8997,greater than 264725.0
-118.37,33.81,36,2031.0,339.0,817.0,337.0,5.1271,greater than 264725.0
-121.33,38.63,23,1947.0,409.0,866.0,400.0,2.7181,between 119600.0 and 179700.0
-118.02,34.1,36,452.0,80.0,248.0,83.0,1.9688,between 179700.0 and 264725.0
-121.84,39.72,52,1457.0,389.0,802.0,342.0,0.9566,less than 119600.0
-118.48,34.23,35,1963.0,310.0,919.0,297.0,4.7583,between 179700.0 and 264725.0
-121.34,38.65,27,1595.0,246.0,610.0,253.0,4.6,between 179700.0 and 264725.0
-121.57,39.1,28,1442.0,333.0,832.0,286.0,1.8413,less than 119600.0
-121.66,36.67,40,2497.0,520.0,1275.0,508.0,3.1071,between 179700.0 and 264725.0
-121.62,37.61,26,1786.0,306.0,771.0,279.0,5.7239,greater than 264725.0
-119.62,36.56,30,1722.0,372.0,1467.0,403.0,1.8878,less than 119600.0
-119.98,38.92,27,2682.0,606.0,1010.0,399.0,3.15,less than 119600.0
-121.47,38.55,24,979.0,287.0,546.0,291.0,1.186,less than 119600.0
-119.95,37.47,32,1312.0,315.0,600.0,265.0,1.5,less than 119600.0
-117.7,34.06,7,732.0,145.0,431.0,132.0,2.9107,less than 119600.0
-122.06,38.26,36,1248.0,221.0,672.0,222.0,3.3839,less than 119600.0
-117.07,32.75,37,2690.0,549.0,1219.0,524.0,2.3148,between 119600.0 and 179700.0
-117.16,32.75,34,1785.0,558.0,804.0,490.0,2.2687,between 179700.0 and 264725.0
-116.99,32.72,13,1330.0,216.0,719.0,215.0,3.8295,between 119600.0 and 179700.0
-121.99,37.54,18,3584.0,715.0,1673.0,661.0,3.9444,between 179700.0 and 264725.0
-117.06,33.02,17,2635.0,389.0,994.0,359.0,5.8966,between 179700.0 and 264725.0
-117.8,34.1,17,5153.0,1164.0,2949.0,1083.0,3.5603,between 119600.0 and 179700.0
-121.77,37.24,12,10236.0,1878.0,5674.0,1816.0,4.747,between 179700.0 and 264725.0
-118.45,33.99,26,1919.0,405.0,953.0,371.0,6.0672,greater than 264725.0
-118.3,33.82,25,2659.0,765.0,2629.0,726.0,2.6368,between 119600.0 and 179700.0
-121.94,37.27,23,1932.0,552.0,997.0,482.0,3.662,between 179700.0 and 264725.0
-122.41,37.63,35,865.0,226.0,602.0,217.0,3.0,between 179700.0 and 264725.0
-122.46,37.75,26,2192.0,438.0,954.0,456.0,4.5352,greater than 264725.0
-117.08,32.69,36,1571.0,284.0,1001.0,268.0,3.6875,less than 119600.0
-118.44,34.28,32,527.0,146.0,582.0,143.0,1.7708,between 119600.0 and 179700.0
-117.68,35.64,15,3253.0,573.0,1408.0,586.0,5.2043,less than 119600.0
-122.08,37.24,21,427.0,63.0,182.0,70.0,11.3283,greater than 264725.0
-122.23,37.82,52,1611.0,203.0,556.0,179.0,8.7477,greater than 264725.0
-121.29,37.95,52,288.0,86.0,272.0,54.0,0.696,less than 119600.0
-123.2,39.14,17,1620.0,396.0,878.0,399.0,1.8042,less than 119600.0
-118.1,33.93,36,1124.0,217.0,707.0,234.0,4.375,between 119600.0 and 179700.0
-122.17,39.94,32,2352.0,477.0,1316.0,447.0,2.2292,less than 119600.0
-117.82,33.77,32,2308.0,301.0,967.0,320.0,7.0565,greater than 264725.0
-117.69,33.62,18,4265.0,581.0,2025.0,544.0,6.4598,greater than 264725.0
-121.91,36.61,30,2755.0,597.0,1519.0,554.0,3.2952,between 179700.0 and 264725.0
-120.84,37.05,8,1944.0,283.0,814.0,276.0,5.3988,between 119600.0 and 179700.0
-118.75,34.27,24,3241.0,461.0,1567.0,446.0,5.5983,between 179700.0 and 264725.0
-118.32,34.04,39,2965.0,812.0,2638.0,794.0,2.532,between 119600.0 and 179700.0
-117.26,33.04,18,2229.0,346.0,1088.0,352.0,6.3525,greater than 264725.0
-117.77,33.84,5,4380.0,715.0,1913.0,741.0,6.7274,greater than 264725.0
-117.92,33.74,24,5321.0,1063.0,4011.0,1047.0,4.3882,between 179700.0 and 264725.0
-121.46,38.7,32,965.0,183.0,568.0,188.0,3.8611,less than 119600.0
-118.31,33.97,52,1629.0,277.0,819.0,288.0,3.725,between 119600.0 and 179700.0
-117.06,32.6,33,905.0,205.0,989.0,222.0,2.7014,less than 119600.0
-119.05,34.13,12,57.0,22.0,69.0,15.0,5.0066,greater than 264725.0
-121.91,37.27,30,4412.0,862.0,2168.0,772.0,5.0062,between 179700.0 and 264725.0
-117.17,34.12,2,3867.0,573.0,1275.0,433.0,5.4138,between 119600.0 and 179700.0
-117.69,33.58,8,2887.0,351.0,1176.0,351.0,10.3953,greater than 264725.0
-118.08,33.88,30,1901.0,519.0,2685.0,496.0,3.2639,between 119600.0 and 179700.0
-121.43,38.46,18,1378.0,235.0,818.0,262.0,4.0625,less than 119600.0
-117.7,35.62,18,2657.0,496.0,1426.0,483.0,3.5931,less than 119600.0
-119.8,36.75,41,1659.0,466.0,1391.0,447.0,1.3527,less than 119600.0
-117.27,33.23,5,20908.0,3933.0,9690.0,3510.0,4.1405,between 179700.0 and 264725.0
-118.4,34.02,27,515.0,201.0,397.0,228.0,2.4135,between 179700.0 and 264725.0
-117.67,33.66,4,10175.0,2181.0,4762.0,1929.0,4.7341,between 179700.0 and 264725.0
-115.56,32.79,18,1178.0,438.0,1377.0,429.0,1.3373,less than 119600.0
-122.42,37.8,52,3823.0,1040.0,1830.0,977.0,4.2458,greater than 264725.0
