state,county_fips,week,mask_mandate,gop_vote_share_2016,deaths_per_10k,COVID_news,retail_visit_per_hundred,COVID_news_cable,urban_population_percentage,image_users,mask_users,population_density,week_counter,week_counter_log,population,mask_user_pct
Pennsylvania,14860.252504426402,2020-03-01 to 2020-03-07,No,51.9828547746584,,,4.995060641671161,,63.222830429219584,5.686552968598184,0.768254406280278,353.09858171319524,,,119107.7341922796,0.001955447909833692
Illinois,25470.664247694935,2020-03-01 to 2020-03-07,No,59.833880100632484,,,1.2221733151582441,,81.56153951314285,174.67962662274053,1.9402791255434686,221.78038657532417,,,9399569.938385919,0.005245973624795192
Wisconsin,14783.485144986074,2020-03-01 to 2020-03-07,No,70.91316535693699,,,3.2638871162469028,,37.0297406720256,16.715012100833984,0.4887470363009171,227.29071551421188,,,109878.09961205554,0.0019279651352578713
New York,54493.74886371795,2020-03-01 to 2020-03-07,No,69.56316004984797,,,4.822629723150695,,22.29660040080413,48.8032519633188,0.6224592295447183,13064.97247292261,,,65463.1382698873,0.0011245779780117524
Virginia,39926.84612671245,2020-03-01 to 2020-03-07,No,45.80892430579463,,,2.114271791739611,,46.3511705796759,32.39002424878182,46.68333449722815,77.67010375799165,,,70059.69847811521,0.060151282263590525
Illinois,47098.221724666386,2020-03-01 to 2020-03-07,No,39.27624612626625,,,2.9359767820621205,,89.23116105719427,2788.00368009213,77.23660615410388,146.7193981761477,,,18417.7964597084,0.007116319531023735
Texas,21518.47275071639,2020-03-01 to 2020-03-07,No,61.65253121612776,,,2.2238129474286437,,43.2577925586547,199.98470124186076,61.5273035190471,155.44243536828458,,,123271.41847968032,0.0916134548757229
North Carolina,28477.753765867874,2020-03-01 to 2020-03-07,No,55.2268210596787,,,3.5605324251974504,,94.6122434933243,6969.819771596231,1.9600890085820861,388.16325073609744,,,146107.8190292145,0.0025041067106271095
Idaho,43183.044834604305,2020-03-01 to 2020-03-07,No,43.81121832420607,,,2.654231226502501,,91.40358905087015,2.2896320283270715,2.15192549898987,10.392765885860864,,,11091.415954030399,0.02256886439705765
California,42277.726976698184,2020-03-01 to 2020-03-07,No,53.65664243054115,,,2.8965612983903894,,60.598651388971284,85.51146889678758,64.46572062687738,91.61551967032118,,,148858.19945549822,0.13004742924505663
California,29514.9580143111,2020-03-01 to 2020-03-07,No,78.11948887900108,,,3.1225716905958953,,77.89461963609475,38.834035786688816,0.10496605856709684,43830.038664553285,,,59435.88692812032,0.0009977559477835638
New York,20256.26463767311,2020-03-01 to 2020-03-07,No,69.83917660827768,,,2.179652911824063,,69.92475398595914,363.7071743570644,0.027133124570757894,242.8436151474554,,,109742.57281982007,0.003350329520958893
Illinois,53448.501630922285,2020-03-01 to 2020-03-07,No,73.54376540342373,,,3.213342724914027,,89.41273228820573,590.5154060864503,0.5027036824124155,135.89615340125806,,,16454.307624404246,0.0024368761545650202
Oregon,7272.83545983684,2020-03-01 to 2020-03-07,No,69.09147123290084,,,3.9163750905235246,,87.14502556817322,18.843601744125706,1.8099295655330474,217.7078439020221,,,109178.65236056078,0.06304954621549923
Georgia,18326.585276795373,2020-03-01 to 2020-03-07,No,52.68947814917042,,,3.82704838911059,,54.06020904356166,74.7555958879291,4.572702661624609,504.43678879699905,,,71719.08329653706,0.06555139029680038
Maryland,4767.055526254786,2020-03-01 to 2020-03-07,No,68.78631562889406,,,3.6256949965377188,,27.084442273892964,5531.6665243345215,0.9938522502744093,246.27235454959913,,,22192.19773473207,0.00023800214924984877
Hawaii,41307.79544853194,2020-03-01 to 2020-03-07,No,23.18046690435896,,,4.577667654264537,,92.45663650585116,9.663827809001756,107.52195179687682,1078.269874313213,,,5896539.307843046,0.15426951353879964
West Virginia,10799.521902407272,2020-03-01 to 2020-03-07,No,68.81027075272445,,,3.210189175941019,,92.76217334719432,344.7938425795947,1.0055368838321461,214.4351551397596,,,45737.17671497446,0.005550476382739231
Missouri,30237.444099525244,2020-03-01 to 2020-03-07,No,57.30442609582357,,,3.952911364449712,,3.289093151981287,100.83305591034565,1.2318631441612091,83.17206279922799,,,23375.973361422664,0.012846872307136917
Texas,40864.51177048761,2020-03-01 to 2020-03-07,No,84.8871139073996,,,3.37493747369012,,21.66619888677305,103.65653518403215,0.01689666442136284,38.433721050688476,,,119411.53820078753,0.001867102199213206
New Mexico,45277.123424899706,2020-03-01 to 2020-03-07,No,41.16627700866007,,,4.955822038210926,,73.93204801884409,13.192187902889936,1.736722822310624,253.94300734363438,,,266509.5621147916,0.03130716461751697
New York,8007.719005738753,2020-03-01 to 2020-03-07,No,77.38031933621807,,,1.7069290590253392,,8.370697432421732,26.234134176389198,1.5770066281725867,6.563164465740943,,,230420.80053478538,0.09321961876959445
Missouri,50888.88009871096,2020-03-01 to 2020-03-07,No,42.681923349861606,,,1.2064592395974478,,69.36930784477427,20.095890691388682,54.98392710902268,127.81522862395306,,,583423.5238637909,0.028416046511753328
New Jersey,53680.11918058097,2020-03-01 to 2020-03-07,No,83.08361247908249,,,1.78358199761498,,76.62449149637752,11.41152053319356,0.8846288345215708,821.3154389556832,,,55026.769467123646,0.001159410054340633
New York,5619.812814918838,2020-03-01 to 2020-03-07,No,61.98883059422764,,,4.36507217334721,,81.9994419651552,181.8726211852978,0.6839547566266525,97.09057297643412,,,188102.8897987447,0.0004496049259446393
South Dakota,12340.40873308078,2020-03-01 to 2020-03-07,No,54.623668280719244,,,1.6469415936273113,,1.5116422924696282,4.450141008209062,0.49022818218248965,52164.3154899366,,,69793.39662083014,0.003299162002023945
Idaho,22832.23979348998,2020-03-01 to 2020-03-07,No,13.16763301446899,,,2.7683584093001334,,86.85300168406268,110.49055143686756,0.6661564297806278,113.99276493833092,,,15000.553113152277,0.000632663262225931
Texas,44289.837055634176,2020-03-01 to 2020-03-07,No,86.96823660781222,,,5.950172528413837,,94.15683266503932,9.618870334871115,45.516658811290846,120.52510917006406,,,98312.9018510672,0.19191849335990582
Hawaii,33819.55230952742,2020-03-01 to 2020-03-07,No,74.2620219170472,,,1.6352069774012445,,97.66399894870938,274.0140755712833,1.1938875880111692,132.65402106790705,,,190411.29515270249,0.006283139591629789
Hawaii,53468.411915825935,2020-03-01 to 2020-03-07,No,81.1889226553676,,,2.658735675330288,,39.11151526591421,41.75186913423437,95.9355014395475,274.99093006002687,,,268723.0929805791,0.04756898642657742
West Virginia,39923.61716915518,2020-03-01 to 2020-03-07,No,69.10039749871461,,,2.4450431739507654,,98.75547449069542,27.97686187267948,22.21515054612672,34294.592466939015,,,59558.30782158153,0.07291845526696848
Iowa,39684.54530463736,2020-03-01 to 2020-03-07,No,67.62574023385046,,,3.329965118500008,,53.00835043351366,130.6391493021551,103.36293645120918,267.82581522475624,,,59906.58116665699,0.018939671199924984
West Virginia,37675.80095862035,2020-03-01 to 2020-03-07,No,69.15133394328325,,,2.3209594081218423,,84.95402491208426,55.84391757620144,67.50086334124596,140.64536234965402,,,369741.9672076039,0.10993327040445065
Pennsylvania,41536.83305691983,2020-03-01 to 2020-03-07,No,71.214924770997,,,2.3154707105622587,,98.85101656851398,8.575798204931006,2.5360545858105823,269.002177709769,,,210893.45364166805,0.17671667334983543
Missouri,48803.882258370555,2020-03-01 to 2020-03-07,No,38.11189758412858,,,2.5598466720336503,,87.24682243604454,6219.879193504861,0.14496206469950246,1118.7074661360734,,,89285.6229125986,0.0022738228498333313
Florida,53993.84885593392,2020-03-01 to 2020-03-07,No,57.73949439646018,,,3.1639951602036676,,63.62246245409832,491.77983483823203,36.10279519353913,27.71613003745719,,,5219405.282379709,0.009668651845043598
Virginia,39207.72802006919,2020-03-01 to 2020-03-07,No,45.219788837326455,,,5.522022130915313,,66.42316059709259,75.74407426048872,0.6282584330871779,222.3182046798164,,,594227.8821749391,0.001518566103455425
Maryland,45868.15219458601,2020-03-01 to 2020-03-07,No,68.97509631515581,,,5.01292983473346,,98.59313844265029,24.093806622119338,101.12369081791395,408.4749429651639,,,14555.632011158172,0.15998920706431094
Iowa,11986.825275492023,2020-03-01 to 2020-03-07,No,36.12956999658143,,,4.012896772127279,,65.10286093964287,27.207046187089897,49.92862128289826,179.0574773640945,,,10532.534612088537,0.15907879748827752
Wisconsin,48253.766904059754,2020-03-01 to 2020-03-07,No,14.524303027010909,,,2.7315169558302235,,78.35816462933437,23.01018218011933,89.8410360655432,178.6400113958232,,,10160.560364332756,0.09423120835361441
Ohio,36238.37205867249,2020-03-01 to 2020-03-07,No,51.65195226972776,,,2.617320927537274,,54.798525519398915,118.04988200390929,47.25251452361469,422.26572110267557,,,624415.8482403011,0.06884041154489119
Kansas,3813.7781797626767,2020-03-01 to 2020-03-07,No,58.41555208785502,,,3.4018748929936433,,75.42669082094916,2.0054883750619568,2.4484204343341966,354.96627848738177,,,1163619.1946106094,0.06676925017360233
North Carolina,45004.44714924038,2020-03-01 to 2020-03-07,No,69.44034478015222,,,2.850662747120233,,85.92026294897487,42.70662596854749,2.933014472722655,415.5120673605772,,,259135.9850890264,0.0470199660554021
New Hampshire,13840.381143041142,2020-03-01 to 2020-03-07,No,69.46411017851912,,,6.993989787840235,,66.22924245890445,9.864903255195589,1.2505476581923338,26.37712555399911,,,2390998.9178721746,0.02854133974644537
Indiana,32179.284615993507,2020-03-01 to 2020-03-07,No,39.21067717256521,,,1.8121703227578134,,91.73109042338876,3.5400276443988687,18.127321112007717,63743.42611081453,,,67265.58791091644,0.12301276493876655
Oregon,39721.116139826845,2020-03-01 to 2020-03-07,No,64.89587374254396,,,3.4731482256936173,,98.99427029942115,239.95195054606023,0.012282679643025762,124.25875388771615,,,109529.63370525626,0.00013247203205217977
New Hampshire,2897.1428649643053,2020-03-01 to 2020-03-07,No,57.18854642064411,,,1.881759380064001,,76.41240827040566,41.853072415180186,38.81046811257603,147.0431079660598,,,192218.92788457195,0.1122751826712827
Ohio,2560.245630368156,2020-03-01 to 2020-03-07,No,48.08679136385385,,,3.6860296113496176,,85.73749742845489,43.58194758552452,52.71471598957332,18.775248059679825,,,98282.9732183574,0.13832415187309763
Minnesota,8081.623573393,2020-03-01 to 2020-03-07,No,60.00514839152267,,,2.2240848816827796,,36.22538946970552,36.88416943639044,42.97777501780581,458.44848242079166,,,14647.694866017911,0.1483376454940705
North Carolina,2261.386154460342,2020-03-01 to 2020-03-07,No,41.553714660205074,,,2.330741230089799,,94.73197062386592,56.30631020616155,0.545821275568985,58.23755706924154,,,120267.08012291687,0.0015400445457431028
South Dakota,42826.235973192044,2020-03-01 to 2020-03-07,No,68.04242998821124,,,3.367315978516943,,95.08034909695286,47.919390760923264,1.0922125585638278,84.5799503929592,,,463403.1852424542,0.11800810644082829
Washington,41153.30690397302,2020-03-01 to 2020-03-07,No,71.33835348484517,,,2.377250505526046,,80.47902539684732,9454.395957864239,0.32105718030276265,445.7388736259907,,,286909.3705214313,0.0013706610895795673
Louisiana,23656.9136599059,2020-03-01 to 2020-03-07,No,69.15846367455899,,,7.972851793296536,,42.17330333451528,199.32257544747512,2.6369401974604694,56111.27808992838,,,157104.170716529,0.007493623707378782
Indiana,14685.101237148521,2020-03-01 to 2020-03-07,No,51.28360932502664,,,6.553833587388195,,92.91672699574598,32.89375139609338,2.92869078402408,137.9482888722708,,,124151.70985622356,0.186955434224715
Kentucky,47919.852220704146,2020-03-01 to 2020-03-07,No,71.04210392747059,,,4.070953565907178,,80.65575386197388,106.60514628746552,0.8632382232029996,283.98267920979754,,,70591.31023159261,0.0031958876136368775
Washington,51662.94501597087,2020-03-01 to 2020-03-07,No,64.31380914654657,,,3.133372803187387,,64.72550373812274,35.041977218493585,0.892866130214521,891.7752385215824,,,9164.674416418005,0.003483549855626546
West Virginia,9375.602164116302,2020-03-01 to 2020-03-07,No,54.040494007581245,,,1.4363828051802854,,69.67154289653956,10253.023679449518,1.739920259672132,348.4235389809951,,,100435.74394246844,0.005069677129432812
Missouri,51981.44872440767,2020-03-01 to 2020-03-07,No,55.03771938734904,,,4.448783952675113,,72.27853250099864,8.814164123802048,0.33169627797294987,90.37841418030031,,,65113.24914430558,0.0032344812554336625
Idaho,37965.56059144276,2020-03-01 to 2020-03-07,No,62.91991782136833,,,2.2217496074638032,,97.61673174924127,436.8251009975828,0.44470126685174605,252.34582661205766,,,80450.27739290157,0.001252671871048052
Virginia,31703.271294104175,2020-03-01 to 2020-03-07,No,61.340778675346485,,,3.7835860812393785,,99.46848869187671,190.16120007344153,0.8049545557534316,837.435247369578,,,74892.56321305226,0.00024557424843992844
Nebraska,54717.08568144966,2020-03-01 to 2020-03-07,No,68.19984266861793,,,3.0256285751810763,,16.638658411671287,53.30502315847901,0.3368784017304034,857.9549185391747,,,39887.9248106631,0.0031089426376792774
Oklahoma,13263.070058846562,2020-03-01 to 2020-03-07,No,68.56111264345247,,,4.575812994476118,,99.83313239572213,53.786501323844995,26.813345199739956,97.72102650078281,,,127872.71557926599,0.17435966308838086
Pennsylvania,46527.31328576265,2020-03-01 to 2020-03-07,No,20.18138258925267,,,1.6011173536973908,,97.01004495483967,355.4337076197435,0.5816062926260754,171.05140066779788,,,100937.55506752124,2.2044155322918272e-05
Georgia,35546.16093504489,2020-03-01 to 2020-03-07,No,47.45680567854804,,,4.474623175813195,,64.45076215494832,382.73434211290544,1.573437210539658,438.87220703454045,,,82226.36976841214,0.004269181551430487
Connecticut,41033.62904261633,2020-03-01 to 2020-03-07,No,65.13860757918532,,,3.0259728596011666,,97.6725519300165,105.52104347897688,0.8701131741926422,32.442842059386976,,,58934.46104835402,0.002818488932906241
Pennsylvania,21688.195741187952,2020-03-01 to 2020-03-07,No,55.111253544323716,,,6.253820117127401,,90.8421919081202,9828.127858551954,29.461965016972517,57.56914715986524,,,50357.13113719836,0.007146012312692679
