school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G3
GP,M,19.42377,U,LE3,T,1.9954835,1.0085094,other,other,course,other,2.0126166,0.9956455,1.5085448,no,no,no,yes,yes,no,yes,no,2.9875553,3.024714,2.9931927,0.99793696,0.989602,3.9992397,8.121027,less than 10.0
MS,M,16.016256,R,GT3,T,1.9890707,1.0185021,other,other,reputation,mother,1.0022316,1.9910483,1.2778298,no,yes,no,yes,yes,yes,yes,yes,5.0184226,1.9827614,1.0319,1.0114763,0.99789155,4.000588,1.9625711,between 10.0 and 12.0
GP,M,17.00565,R,GT3,T,3.0141435,3.0069132,other,other,reputation,mother,1.0008807,0.99805254,-0.0061401296,no,yes,no,yes,yes,yes,no,no,3.998283,2.9966865,5.016943,1.9972066,3.0013733,5.0062494,6.147817,less than 10.0
MS,M,15.991907,U,GT3,T,1.0066224,0.9936799,services,other,home,mother,2.0018575,0.99721855,-0.0014436569,no,no,no,yes,yes,yes,no,no,5.0116696,3.0061443,1.9954479,1.007628,0.9965425,5.008155,0.8908646,between 10.0 and 12.0
MS,F,15.973807,U,GT3,T,1.9937199,2.0130506,other,services,home,mother,1.0013006,0.9904356,-0.0011888705,no,yes,no,no,yes,yes,yes,yes,4.002496,2.9743817,4.0145245,0.9990499,3.021236,5.0061016,17.12059,between 10.0 and 12.0
MS,F,18.006945,R,GT3,T,2.0117428,2.000713,services,other,course,other,0.9996915,0.9968217,-0.001335551,no,yes,no,yes,yes,yes,no,yes,4.0081344,1.2491709,2.005674,0.23682804,1.0139427,0.99570113,9.264163,greater than 14.0
GP,M,17.001974,R,GT3,T,1.0026741,3.0268962,services,services,reputation,mother,2.999344,2.000977,1.194437,no,no,no,yes,yes,yes,no,yes,4.98464,1.9877443,2.0026326,1.007388,1.0012673,4.990911,3.9712033,less than 10.0
GP,F,15.994338,U,GT3,A,0.9895771,1.003373,services,services,other,mother,0.9978924,0.9936513,-0.002536388,no,yes,no,no,yes,yes,yes,yes,4.001189,2.0067682,3.0265796,0.9997804,1.0199518,1.0096928,1.7716942,between 10.0 and 12.0
MS,F,17.00639,R,GT3,T,1.9816359,2.0239627,other,other,home,mother,1.0015149,2.008691,0.001994051,no,yes,no,yes,yes,yes,no,yes,3.999622,3.022352,2.0022237,0.998086,0.99507785,0.9964514,4.106214,greater than 14.0
GP,M,18.032608,U,GT3,T,0.9907965,1.0041958,services,other,course,mother,1.0090772,2.0023367,0.0020649596,no,yes,no,yes,yes,yes,yes,yes,4.00841,2.9819462,2.99837,0.9963565,0.99409574,0.9771376,10.054859,between 10.0 and 12.0
GP,F,16.986969,U,GT3,T,2.0116458,2.0130093,services,other,reputation,mother,0.9961029,1.9975715,0.007314582,no,yes,no,no,yes,yes,no,no,3.9970956,2.9816341,2.9908032,1.001338,1.0064665,4.9982696,4.073268,between 10.0 and 12.0
MS,F,15.022134,U,GT3,T,3.0069537,3.9968224,services,other,other,mother,1.9897557,2.0034025,-0.0004653756,no,no,no,no,yes,yes,yes,no,4.008457,3.012386,1.0070918,1.0026296,0.99017847,3.0016985,3.95368,between 10.0 and 12.0
GP,F,16.01921,U,GT3,T,2.9968386,1.9941639,services,other,course,mother,2.0042865,0.99481165,0.93514943,no,yes,no,no,yes,yes,no,yes,4.975242,1.0146167,2.9962852,1.9964097,3.0104558,4.9992294,2.0349042,less than 10.0
MS,M,15.97141,R,GT3,T,1.9833953,2.0131013,at_home,services,other,mother,2.0070686,2.002265,1.0330042,no,no,no,no,yes,yes,no,no,3.9961734,3.037871,4.993854,1.9943796,3.0239613,5.0114865,0.03265256,between 10.0 and 12.0
GP,F,15.9897585,R,GT3,T,2.0304477,3.0134864,services,health,home,mother,2.0036438,1.9909071,-0.0050966907,no,yes,no,yes,yes,yes,no,yes,4.012868,4.007729,2.9900107,1.9727671,3.0122948,2.0055304,0.014145682,between 12.0 and 14.0
GP,M,15.950327,U,GT3,T,0.97672635,1.0029993,services,services,course,mother,3.0146236,1.0146627,-0.0015660997,no,yes,no,yes,yes,yes,no,no,2.9714184,2.9913368,3.9916916,0.9999001,2.012369,2.9978595,6.23125,between 12.0 and 14.0
MS,M,19.387596,U,GT3,A,1.0070693,0.97993124,other,other,other,other,1.9828906,1.9995288,0.0007539209,no,yes,no,no,yes,yes,yes,yes,3.9952114,2.992125,2.9830093,0.99809676,0.99459153,5.0105844,-0.036722977,between 10.0 and 12.0
GP,F,16.001242,U,LE3,T,2.9885201,1.9905437,services,services,other,mother,0.99649036,1.9918813,1.1241349,no,yes,no,no,yes,yes,yes,no,4.008906,2.9862971,4.0259385,0.99738646,0.96574956,4.9990916,-0.0038914257,less than 10.0
GP,M,18.005295,U,GT3,T,1.9975804,0.9921687,other,other,course,mother,3.012934,1.0031562,1.3830836,no,yes,no,no,yes,yes,no,no,4.00017,3.9922063,2.9992673,3.8202012,2.0032403,5.005637,4.0877028,between 10.0 and 12.0
GP,M,16.976027,R,GT3,T,1.9925648,3.0240185,services,other,other,father,1.0020812,2.01453,0.0023290263,no,yes,no,yes,yes,yes,no,no,3.004856,1.996842,4.0185695,1.971723,0.98861516,0.9671684,3.941053,between 10.0 and 12.0
MS,M,18.013636,U,GT3,T,1.996218,1.995659,services,other,course,other,1.000373,1.9984589,1.596027,no,yes,no,no,yes,yes,no,yes,5.008799,2.9956052,3.009348,1.0022283,0.99041,0.99407,-0.061007604,less than 10.0
GP,F,19.434668,U,LE3,T,1.027469,0.99037856,other,other,reputation,other,3.0507443,2.9749393,-0.0015295439,no,no,no,no,yes,yes,yes,no,2.014544,1.9977369,2.9908862,0.9963436,0.9946896,1.0034684,4.00217,greater than 14.0
