school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G3
MS,M,18.043455,U,GT3,T,0.995612,0.98508334,at_home,other,course,other,0.997667,3.0134737,0.00019479886,no,yes,no,no,yes,yes,no,yes,3.997548,2.999711,4.961814,1.013384,2.9685032,1.9725736,-0.003303485,between 10.0 and 12.0
GP,F,18.002485,R,GT3,T,1.0059241,0.98644924,services,services,course,mother,3.031347,2.0081544,0.00018515598,no,yes,no,yes,yes,yes,yes,no,5.0018077,3.9788058,4.0006094,1.9840202,3.0142672,5.0154557,-0.032876,less than 10.0
GP,M,15.983174,R,LE3,T,1.9843959,1.9911213,services,services,course,mother,1.0001051,3.042876,-0.0031173225,yes,no,no,yes,yes,yes,yes,no,3.997667,3.011165,4.9773316,1.999999,3.9940054,5.000332,0.019391242,less than 10.0
GP,F,18.925983,U,GT3,T,3.9794292,1.0205497,services,other,home,mother,0.99128354,2.009464,-0.0019508455,no,no,no,yes,yes,yes,no,no,0.83474886,1.0018274,1.9994502,0.99649453,0.99689585,4.9953647,-0.03474885,greater than 14.0
GP,M,17.993498,U,GT3,T,3.00455,3.0143616,services,services,home,other,2.0055928,1.0073223,-0.0038254885,no,yes,no,yes,yes,yes,yes,yes,4.003186,4.0139284,5.0409036,1.0023681,2.0144665,4.9942417,6.0437136,greater than 14.0
MS,F,17.982492,U,LE3,T,2.027396,3.0149355,other,other,course,mother,1.0037463,2.0008605,0.0017824983,no,no,no,yes,yes,yes,no,no,4.0112305,4.0198364,3.9963267,1.007453,3.0048387,1.9881886,1.9816308,between 10.0 and 12.0
MS,M,17.011381,U,GT3,A,3.9969444,2.9977002,other,services,course,father,1.0022216,1.9976532,-0.0032199428,no,yes,no,yes,yes,yes,yes,no,0.7768758,0.9580411,1.9960271,0.9984177,0.999143,2.0044947,3.9781296,greater than 14.0
GP,F,18.037039,U,GT3,T,3.988379,3.0021286,at_home,other,other,mother,1.0004692,3.0382307,0.0020007403,no,yes,no,yes,yes,yes,yes,yes,5.0055213,3.0022638,2.0057418,0.9981231,1.0178801,3.0295615,0.0066538136,greater than 14.0
GP,M,15.983517,U,LE3,T,3.019192,1.0005821,other,services,course,mother,1.9980423,2.0021389,0.005427089,no,no,no,yes,yes,yes,yes,no,4.004465,2.99064,4.99459,1.0013468,3.001515,5.001213,2.016461,less than 10.0
GP,F,16.986933,R,GT3,T,2.0078928,3.0117033,other,other,course,mother,0.9999432,1.0061016,0.0016623354,yes,yes,no,yes,yes,yes,yes,yes,1.0782063,1.0497628,1.9946059,0.9991317,1.0149665,3.984947,0.016347956,between 12.0 and 14.0
GP,F,15.033245,R,GT3,T,0.9948974,1.0066029,other,at_home,home,mother,1.0000818,2.0060706,-0.0015172777,no,no,no,no,yes,yes,yes,no,3.9992247,3.009596,2.9947922,0.99579006,2.9949524,1.0154598,0.016418198,between 12.0 and 14.0
GP,M,15.9879265,R,LE3,T,1.0248786,3.0016756,at_home,other,home,mother,2.007439,3.0064647,0.0012569571,no,no,no,no,no,yes,yes,yes,5.0037036,2.0046034,4.027808,0.9947016,1.9935749,5.0094786,1.9842464,between 12.0 and 14.0
GP,F,16.974924,U,GT3,T,4.0091906,0.9897821,teacher,services,reputation,mother,1.9965714,3.0018682,-0.0003228956,no,no,no,yes,yes,yes,yes,no,3.9960914,2.9895186,1.9987866,0.9977254,1.007019,5.001554,-0.020475063,greater than 14.0
MS,F,17.992113,U,LE3,T,4.011166,3.010847,other,other,reputation,mother,1.0013394,1.9927197,-0.00025308854,no,yes,no,yes,yes,yes,yes,no,4.006479,4.0198894,1.9620794,2.0031638,1.9946221,3.0521944,8.893706,between 12.0 and 14.0
GP,M,15.983112,R,GT3,T,2.019235,4.090787,at_home,teacher,reputation,mother,1.9976438,3.0597138,0.0015373955,no,yes,no,yes,yes,yes,yes,yes,4.005419,2.9979217,1.9979497,1.0022831,3.0389426,2.95245,8.965503,between 12.0 and 14.0
MS,F,16.974087,U,GT3,T,3.9795034,4.0021496,health,teacher,course,mother,1.0029222,1.9964726,0.0012775335,no,yes,no,yes,yes,yes,yes,yes,3.9983711,3.013575,4.013824,0.97438806,0.99633646,0.95139843,2.012955,greater than 14.0
MS,M,18.002388,U,LE3,T,2.0072002,3.0087707,services,other,course,mother,0.99943775,0.9911633,0.00040505733,no,yes,no,yes,yes,yes,yes,yes,5.003847,4.0097857,5.001952,3.443839,5.027892,4.994763,0.05435266,less than 10.0
GP,M,15.9855385,R,GT3,T,3.995513,4.004066,other,health,course,mother,0.9927047,3.0223122,-7.168803e-05,no,yes,no,yes,yes,yes,yes,yes,4.0106483,3.010406,4.995539,2.0061681,4.017047,5.010815,0.7480895,greater than 14.0
GP,F,18.016098,R,GT3,T,3.004468,1.0024933,services,other,course,mother,1.0068055,2.9913387,0.0017967242,no,yes,no,yes,yes,yes,yes,no,4.0075297,1.0231667,2.009556,1.0016543,2.9936047,4.998979,-0.018256929,between 10.0 and 12.0
GP,F,18.018883,R,GT3,T,3.980806,3.0104575,other,other,reputation,mother,1.0054321,1.0055788,0.005752917,no,yes,no,yes,yes,yes,yes,no,3.9970958,3.0031466,4.981076,2.002516,3.0246325,5.0066195,6.2328486,between 12.0 and 14.0
MS,F,17.018269,U,LE3,T,0.9823681,1.9955175,at_home,other,course,father,1.0016558,1.9988271,1.2362092,no,no,no,yes,yes,yes,no,no,4.0074253,2.9913197,5.015471,1.5398861,2.9862597,3.0246847,4.014314,less than 10.0
MS,F,16.981997,R,GT3,T,3.0012126,1.0004103,services,at_home,reputation,father,1.0053027,1.9944448,0.0012754026,yes,no,no,yes,yes,yes,yes,no,3.9951065,4.891295,4.993442,3.0571282,2.9925628,4.9965158,0.015910106,between 10.0 and 12.0
MS,F,15.995724,U,LE3,T,2.0026815,2.0053413,health,other,course,mother,0.9968753,3.0431848,5.9749786e-05,no,no,no,yes,yes,yes,yes,yes,4.0007277,4.0104666,5.0094137,2.0237103,2.988068,5.005347,1.0293807,greater than 14.0
