city,area,rooms,bathroom,parking_spaces,floor,animal,furniture,hoa,total
Campinas,183.0,4,2,0,0,accept,not furnished,920.0,between 3581.5 and 6768.0
Sao Paulo,53.0,1,1,1,4,accept,not furnished,690.0,between 3581.5 and 6768.0
Sao Paulo,90.0,3,2,2,1,accept,not furnished,1017.0,between 2061.75 and 3581.5
Sao Paulo,280.0,3,5,3,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,90.0,3,3,2,1,accept,not furnished,1171.0,between 2061.75 and 3581.5
Sao Paulo,140.0,3,2,3,13,accept,furnished,1100.0,greater than 6768.0
Belo Horizonte,30.0,1,1,0,1,not accept,not furnished,0.0,less than 2061.75
Rio de Janeiro,40.0,1,1,0,7,not accept,not furnished,2000.0,between 3581.5 and 6768.0
Rio de Janeiro,170.0,3,1,1,10,accept,furnished,600.0,between 2061.75 and 3581.5
Rio de Janeiro,108.0,3,2,1,3,accept,furnished,1340.0,greater than 6768.0
Belo Horizonte,120.0,3,3,1,3,accept,furnished,330.0,between 2061.75 and 3581.5
Porto Alegre,59.0,1,1,1,12,accept,not furnished,300.0,between 2061.75 and 3581.5
Sao Paulo,135.0,2,3,2,5,not accept,not furnished,2000.0,greater than 6768.0
Campinas,63.0,2,1,0,0,accept,not furnished,400.0,less than 2061.75
Sao Paulo,34.0,1,1,0,9,accept,not furnished,310.0,between 3581.5 and 6768.0
Sao Paulo,45.0,1,1,0,0,not accept,not furnished,50.0,less than 2061.75
Rio de Janeiro,107.0,3,2,2,4,accept,not furnished,1500.0,greater than 6768.0
Sao Paulo,43.0,2,1,1,13,not accept,not furnished,307.0,between 2061.75 and 3581.5
Campinas,440.0,4,4,4,0,not accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,340.0,3,4,5,20,accept,not furnished,4500.0,greater than 6768.0
Sao Paulo,130.0,2,3,3,0,accept,not furnished,0.0,less than 2061.75
Sao Paulo,68.0,2,2,1,18,accept,not furnished,640.0,between 3581.5 and 6768.0
Sao Paulo,120.0,2,2,1,4,not accept,not furnished,1400.0,between 2061.75 and 3581.5
Porto Alegre,80.0,1,1,0,0,accept,not furnished,0.0,less than 2061.75
Rio de Janeiro,75.0,3,2,0,8,accept,not furnished,800.0,between 2061.75 and 3581.5
Porto Alegre,27.0,1,1,0,8,not accept,furnished,360.0,less than 2061.75
Rio de Janeiro,140.0,3,2,3,2,accept,furnished,926.0,between 3581.5 and 6768.0
Sao Paulo,100.0,1,2,2,1,accept,furnished,2344.0,greater than 6768.0
Sao Paulo,56.0,2,1,0,0,accept,not furnished,200.0,less than 2061.75
Sao Paulo,45.0,1,1,0,7,accept,not furnished,265.0,less than 2061.75
Sao Paulo,58.0,2,1,1,4,not accept,furnished,636.0,between 2061.75 and 3581.5
Sao Paulo,150.0,3,2,0,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,63.0,1,1,0,12,accept,not furnished,870.0,between 2061.75 and 3581.5
Belo Horizonte,200.0,4,2,2,0,accept,furnished,0.0,greater than 6768.0
Sao Paulo,200.0,3,4,3,8,accept,not furnished,1700.0,greater than 6768.0
Sao Paulo,60.0,2,2,2,0,accept,not furnished,170.0,between 2061.75 and 3581.5
Porto Alegre,40.0,1,1,0,1,accept,not furnished,330.0,less than 2061.75
Campinas,41.0,2,1,1,5,not accept,not furnished,248.0,less than 2061.75
Rio de Janeiro,60.0,2,2,1,4,not accept,not furnished,700.0,between 2061.75 and 3581.5
Sao Paulo,35.0,1,1,1,17,accept,not furnished,350.0,between 2061.75 and 3581.5
Sao Paulo,248.0,3,4,4,9,accept,not furnished,4094.0,greater than 6768.0
Sao Paulo,160.0,4,5,3,2,accept,furnished,1623.0,between 3581.5 and 6768.0
Sao Paulo,16.0,1,1,0,1,not accept,not furnished,0.0,less than 2061.75
Sao Paulo,45.0,1,1,0,11,accept,not furnished,325.0,less than 2061.75
Sao Paulo,49.0,2,1,1,17,not accept,furnished,230.0,less than 2061.75
Campinas,28.0,1,1,0,0,not accept,furnished,0.0,less than 2061.75
Sao Paulo,30.0,1,1,0,12,accept,furnished,350.0,between 3581.5 and 6768.0
Porto Alegre,47.0,1,1,0,3,accept,not furnished,250.0,less than 2061.75
Campinas,430.0,4,5,5,0,accept,not furnished,0.0,greater than 6768.0
Porto Alegre,41.0,1,1,1,2,accept,not furnished,540.0,less than 2061.75
Porto Alegre,70.0,3,2,0,2,accept,furnished,300.0,between 2061.75 and 3581.5
Sao Paulo,384.0,4,6,4,3,not accept,furnished,3500.0,greater than 6768.0
Rio de Janeiro,90.0,3,2,2,2,accept,furnished,850.0,between 3581.5 and 6768.0
Porto Alegre,70.0,2,2,2,3,not accept,not furnished,700.0,between 2061.75 and 3581.5
Rio de Janeiro,120.0,3,1,1,0,accept,not furnished,0.0,less than 2061.75
Sao Paulo,700.0,4,4,4,0,accept,not furnished,0.0,greater than 6768.0
Porto Alegre,71.0,2,2,1,4,accept,not furnished,1080.0,between 3581.5 and 6768.0
Porto Alegre,80.0,3,2,2,5,accept,not furnished,461.0,between 2061.75 and 3581.5
Sao Paulo,52.0,1,1,1,15,accept,furnished,650.0,between 3581.5 and 6768.0
Belo Horizonte,150.0,3,3,2,4,accept,not furnished,350.0,between 2061.75 and 3581.5
Sao Paulo,250.0,2,2,1,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,117.0,2,1,1,5,not accept,furnished,720.0,between 2061.75 and 3581.5
Sao Paulo,75.0,2,2,2,6,accept,not furnished,700.0,between 2061.75 and 3581.5
Belo Horizonte,400.0,6,4,0,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,168.0,3,4,5,7,accept,furnished,1610.0,between 3581.5 and 6768.0
Belo Horizonte,76.0,2,1,2,3,not accept,furnished,205.0,between 2061.75 and 3581.5
Belo Horizonte,78.0,2,3,2,3,accept,not furnished,407.0,between 2061.75 and 3581.5
Belo Horizonte,160.0,3,2,3,4,not accept,not furnished,460.0,between 3581.5 and 6768.0
Sao Paulo,270.0,1,1,0,0,accept,not furnished,0.0,less than 2061.75
Sao Paulo,240.0,4,4,4,22,accept,not furnished,1980.0,greater than 6768.0
Campinas,350.0,4,6,6,0,accept,not furnished,1200.0,greater than 6768.0
Campinas,50.0,1,1,1,10,not accept,not furnished,718.0,between 2061.75 and 3581.5
Sao Paulo,160.0,3,3,2,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,230.0,4,4,4,1,accept,furnished,2300.0,greater than 6768.0
Sao Paulo,90.0,3,1,2,6,accept,not furnished,1250.0,between 3581.5 and 6768.0
Sao Paulo,101.0,2,3,1,12,accept,not furnished,900.0,between 3581.5 and 6768.0
Sao Paulo,260.0,4,4,4,7,accept,not furnished,3400.0,greater than 6768.0
Rio de Janeiro,52.0,1,1,0,3,accept,furnished,650.0,between 3581.5 and 6768.0
Campinas,78.0,3,2,1,6,accept,not furnished,645.0,between 2061.75 and 3581.5
Rio de Janeiro,38.0,1,1,0,4,not accept,not furnished,457.0,less than 2061.75
Sao Paulo,76.0,3,1,2,2,accept,furnished,900.0,between 2061.75 and 3581.5
Sao Paulo,79.0,2,1,0,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,330.0,5,3,6,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,107.0,2,2,1,0,accept,not furnished,400.0,between 2061.75 and 3581.5
Sao Paulo,40.0,1,1,1,5,accept,not furnished,350.0,between 2061.75 and 3581.5
Campinas,151.0,3,2,3,10,accept,furnished,1400.0,between 3581.5 and 6768.0
Campinas,140.0,3,3,2,8,accept,not furnished,900.0,between 2061.75 and 3581.5
Sao Paulo,288.0,3,3,3,8,accept,not furnished,3032.0,greater than 6768.0
Rio de Janeiro,25.0,1,1,0,6,not accept,furnished,478.0,between 2061.75 and 3581.5
Belo Horizonte,53.0,2,1,0,6,accept,not furnished,626.0,less than 2061.75
Sao Paulo,113.0,3,4,3,5,accept,furnished,1055.0,between 3581.5 and 6768.0
Sao Paulo,104.0,2,2,1,6,not accept,furnished,1100.0,between 3581.5 and 6768.0
Campinas,70.0,1,2,1,2,not accept,not furnished,450.0,less than 2061.75
Campinas,175.0,3,2,0,0,not accept,not furnished,0.0,less than 2061.75
Belo Horizonte,156.0,7,2,1,3,accept,not furnished,350.0,between 2061.75 and 3581.5
Sao Paulo,311.0,4,5,6,4,accept,furnished,5083.0,greater than 6768.0
Porto Alegre,28.0,1,1,0,4,accept,not furnished,200.0,less than 2061.75
Belo Horizonte,110.0,3,2,1,2,not accept,not furnished,400.0,less than 2061.75
Rio de Janeiro,28.0,1,1,0,5,accept,not furnished,320.0,less than 2061.75
Sao Paulo,80.0,1,1,1,10,accept,not furnished,1300.0,greater than 6768.0
Porto Alegre,45.0,1,1,0,6,accept,not furnished,350.0,less than 2061.75
Sao Paulo,34.0,1,1,0,0,accept,not furnished,0.0,less than 2061.75
Sao Paulo,100.0,3,2,2,7,not accept,not furnished,1400.0,between 3581.5 and 6768.0
Porto Alegre,65.0,2,2,0,5,not accept,not furnished,485.0,less than 2061.75
Rio de Janeiro,71.0,2,2,1,12,accept,furnished,1170.0,between 3581.5 and 6768.0
Campinas,180.0,3,4,4,0,accept,not furnished,1000.0,between 3581.5 and 6768.0
Belo Horizonte,178.0,3,3,3,10,accept,not furnished,1840.0,greater than 6768.0
Campinas,47.0,1,1,1,8,accept,not furnished,560.0,less than 2061.75
Sao Paulo,73.0,1,2,1,18,accept,not furnished,912.0,between 3581.5 and 6768.0
Sao Paulo,57.0,2,2,1,8,accept,not furnished,465.0,less than 2061.75
Rio de Janeiro,250.0,2,3,2,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,22.0,1,1,1,19,not accept,not furnished,500.0,between 2061.75 and 3581.5
Sao Paulo,300.0,4,3,2,0,accept,furnished,0.0,greater than 6768.0
Rio de Janeiro,170.0,3,2,2,13,accept,furnished,1027.0,between 3581.5 and 6768.0
Sao Paulo,160.0,4,3,2,9,accept,furnished,2800.0,greater than 6768.0
Sao Paulo,280.0,3,4,3,3,accept,not furnished,1717.0,greater than 6768.0
Porto Alegre,336.0,3,4,3,0,accept,not furnished,2000.0,greater than 6768.0
Sao Paulo,75.0,3,2,0,12,not accept,furnished,800.0,between 2061.75 and 3581.5
Sao Paulo,115.0,3,5,2,10,accept,not furnished,1830.0,greater than 6768.0
Sao Paulo,69.0,3,2,1,8,accept,not furnished,670.0,between 2061.75 and 3581.5
Sao Paulo,56.0,1,1,2,7,not accept,furnished,1300.0,between 3581.5 and 6768.0
Sao Paulo,288.0,4,6,4,1,accept,not furnished,3634.0,greater than 6768.0
Sao Paulo,140.0,2,2,1,3,not accept,not furnished,1882.0,between 3581.5 and 6768.0
Sao Paulo,150.0,3,2,2,2,accept,not furnished,1181.0,between 3581.5 and 6768.0
Porto Alegre,115.0,1,1,0,4,accept,furnished,350.0,between 2061.75 and 3581.5
Belo Horizonte,380.0,5,6,2,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,183.0,6,5,2,2,not accept,not furnished,800.0,between 3581.5 and 6768.0
Campinas,100.0,2,1,3,0,accept,not furnished,0.0,less than 2061.75
Sao Paulo,284.0,3,2,2,9,accept,furnished,2300.0,greater than 6768.0
Sao Paulo,485.0,5,6,6,23,accept,not furnished,5709.0,greater than 6768.0
Sao Paulo,40.0,1,1,1,10,accept,furnished,978.0,between 3581.5 and 6768.0
Sao Paulo,150.0,3,4,3,10,accept,not furnished,1700.0,between 3581.5 and 6768.0
Sao Paulo,106.0,3,2,0,6,accept,not furnished,1139.0,between 3581.5 and 6768.0
Porto Alegre,383.0,5,5,4,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,212.0,4,3,4,1,accept,not furnished,3300.0,greater than 6768.0
Campinas,500.0,4,4,3,5,not accept,not furnished,5288.0,greater than 6768.0
Campinas,341.0,4,6,4,0,accept,not furnished,660.0,greater than 6768.0
Rio de Janeiro,45.0,1,1,0,4,accept,not furnished,480.0,less than 2061.75
Sao Paulo,367.0,4,5,3,10,not accept,not furnished,3200.0,greater than 6768.0
Porto Alegre,55.0,2,1,0,3,accept,furnished,350.0,less than 2061.75
Sao Paulo,25.0,1,1,0,3,accept,furnished,350.0,between 2061.75 and 3581.5
Sao Paulo,28.0,1,1,0,1,accept,not furnished,0.0,less than 2061.75
Porto Alegre,90.0,2,2,1,3,not accept,not furnished,400.0,between 2061.75 and 3581.5
Sao Paulo,110.0,3,2,2,14,not accept,furnished,1850.0,greater than 6768.0
Sao Paulo,60.0,2,1,1,13,accept,furnished,550.0,between 2061.75 and 3581.5
Porto Alegre,65.0,1,1,1,3,accept,not furnished,426.0,less than 2061.75
Sao Paulo,33.0,1,1,1,5,not accept,furnished,1750.0,between 2061.75 and 3581.5
Sao Paulo,340.0,4,5,5,9,accept,not furnished,4800.0,greater than 6768.0
Sao Paulo,45.0,2,1,1,14,accept,not furnished,280.0,less than 2061.75
Rio de Janeiro,80.0,2,2,1,2,accept,furnished,4100.0,greater than 6768.0
Campinas,55.0,1,1,1,7,accept,not furnished,480.0,less than 2061.75
Porto Alegre,36.0,1,1,0,4,not accept,furnished,277.0,less than 2061.75
Sao Paulo,38.0,1,1,1,16,accept,furnished,1100.0,between 3581.5 and 6768.0
Porto Alegre,60.0,2,1,0,6,accept,not furnished,340.0,less than 2061.75
Campinas,130.0,3,2,6,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,44.0,1,1,0,6,accept,not furnished,660.0,between 3581.5 and 6768.0
Sao Paulo,226.0,4,5,6,14,accept,not furnished,2860.0,greater than 6768.0
Rio de Janeiro,160.0,3,2,2,3,accept,not furnished,2311.0,greater than 6768.0
Sao Paulo,70.0,1,2,1,1,accept,furnished,1300.0,greater than 6768.0
Sao Paulo,114.0,2,2,2,15,accept,furnished,1200.0,between 3581.5 and 6768.0
Belo Horizonte,90.0,3,2,2,2,accept,not furnished,650.0,between 3581.5 and 6768.0
Belo Horizonte,390.0,6,3,2,0,accept,not furnished,0.0,greater than 6768.0
Campinas,100.0,2,2,1,11,accept,not furnished,0.0,less than 2061.75
Rio de Janeiro,139.0,2,2,1,10,accept,furnished,1000.0,between 2061.75 and 3581.5
Sao Paulo,120.0,2,1,2,7,accept,not furnished,660.0,between 2061.75 and 3581.5
Rio de Janeiro,175.0,4,1,0,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Porto Alegre,41.0,1,1,0,13,accept,not furnished,500.0,between 2061.75 and 3581.5
Campinas,75.0,3,1,2,3,accept,not furnished,599.0,less than 2061.75
Sao Paulo,90.0,2,1,1,1,accept,not furnished,1000.0,between 3581.5 and 6768.0
Belo Horizonte,20.0,1,1,0,6,not accept,not furnished,420.0,less than 2061.75
Porto Alegre,70.0,3,2,0,0,accept,not furnished,290.0,less than 2061.75
Sao Paulo,35.0,1,1,1,5,accept,furnished,815.0,between 3581.5 and 6768.0
Sao Paulo,81.0,2,2,1,1,not accept,not furnished,787.0,between 2061.75 and 3581.5
Rio de Janeiro,82.0,4,3,1,10,accept,not furnished,920.0,between 3581.5 and 6768.0
Rio de Janeiro,46.0,2,1,0,1,accept,not furnished,352.0,less than 2061.75
Porto Alegre,50.0,2,1,1,3,accept,not furnished,180.0,less than 2061.75
Sao Paulo,600.0,5,7,5,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Belo Horizonte,300.0,3,4,2,0,not accept,not furnished,0.0,greater than 6768.0
Rio de Janeiro,78.0,2,1,1,8,accept,furnished,615.0,less than 2061.75
Belo Horizonte,70.0,2,2,1,4,not accept,furnished,1355.0,between 3581.5 and 6768.0
Sao Paulo,40.0,1,1,0,0,not accept,not furnished,30.0,less than 2061.75
Sao Paulo,90.0,2,1,1,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,82.0,2,2,0,15,not accept,not furnished,680.0,between 3581.5 and 6768.0
Sao Paulo,124.0,3,3,2,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,136.0,3,2,2,2,accept,not furnished,1546.0,between 3581.5 and 6768.0
Rio de Janeiro,59.0,2,1,0,7,not accept,furnished,1400.0,between 3581.5 and 6768.0
Belo Horizonte,60.0,2,1,0,0,not accept,not furnished,0.0,less than 2061.75
Sao Paulo,147.0,2,2,1,8,accept,not furnished,1400.0,between 3581.5 and 6768.0
Sao Paulo,117.0,2,2,1,11,not accept,furnished,630.0,greater than 6768.0
Rio de Janeiro,56.0,2,1,1,18,accept,not furnished,568.0,less than 2061.75
Rio de Janeiro,60.0,2,2,1,2,not accept,not furnished,592.0,less than 2061.75
Sao Paulo,20.0,1,1,0,0,accept,furnished,602.0,between 2061.75 and 3581.5
Campinas,50.0,1,1,0,1,not accept,furnished,640.0,between 2061.75 and 3581.5
Sao Paulo,50.0,1,1,0,0,not accept,not furnished,0.0,less than 2061.75
Sao Paulo,140.0,3,2,1,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Belo Horizonte,45.0,1,1,1,7,not accept,not furnished,440.0,less than 2061.75
Sao Paulo,25.0,1,1,0,3,not accept,not furnished,327.0,less than 2061.75
Belo Horizonte,50.0,2,1,0,0,not accept,not furnished,0.0,less than 2061.75
Sao Paulo,190.0,4,5,3,10,accept,not furnished,3200.0,greater than 6768.0
Sao Paulo,170.0,4,5,3,14,accept,furnished,1927.0,greater than 6768.0
Rio de Janeiro,30.0,1,1,0,5,accept,not furnished,653.0,between 2061.75 and 3581.5
Sao Paulo,128.0,3,4,2,8,not accept,furnished,1337.0,greater than 6768.0
Sao Paulo,110.0,2,2,1,18,accept,not furnished,1286.0,between 2061.75 and 3581.5
Sao Paulo,40.0,1,1,1,8,not accept,not furnished,800.0,between 2061.75 and 3581.5
Sao Paulo,150.0,3,4,3,4,accept,not furnished,2080.0,between 3581.5 and 6768.0
Sao Paulo,69.0,3,2,2,6,not accept,not furnished,798.0,between 2061.75 and 3581.5
Sao Paulo,269.0,4,3,4,8,accept,not furnished,2300.0,greater than 6768.0
Sao Paulo,350.0,3,5,5,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Rio de Janeiro,60.0,1,2,1,3,accept,not furnished,400.0,less than 2061.75
Campinas,203.0,3,1,2,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,180.0,3,3,1,0,accept,furnished,1785.0,greater than 6768.0
Sao Paulo,170.0,3,3,4,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,280.0,3,5,2,0,accept,not furnished,0.0,greater than 6768.0
Rio de Janeiro,90.0,2,1,0,3,accept,not furnished,940.0,between 3581.5 and 6768.0
Rio de Janeiro,50.0,1,1,0,8,accept,not furnished,600.0,between 3581.5 and 6768.0
Sao Paulo,450.0,4,3,6,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,35.0,1,1,0,1,not accept,not furnished,250.0,less than 2061.75
Sao Paulo,190.0,3,3,2,10,not accept,not furnished,2800.0,greater than 6768.0
Porto Alegre,60.0,2,1,0,2,accept,not furnished,389.0,less than 2061.75
Sao Paulo,70.0,2,1,0,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,163.0,3,2,1,1,accept,not furnished,1100.0,between 3581.5 and 6768.0
Porto Alegre,38.0,1,1,0,2,accept,not furnished,340.0,less than 2061.75
Porto Alegre,80.0,1,1,0,0,accept,not furnished,0.0,less than 2061.75
Rio de Janeiro,31.0,1,1,0,5,not accept,not furnished,630.0,between 2061.75 and 3581.5
Porto Alegre,47.0,1,1,1,1,not accept,furnished,400.0,between 2061.75 and 3581.5
Sao Paulo,23.0,1,1,1,26,accept,not furnished,472.0,between 2061.75 and 3581.5
Sao Paulo,45.0,1,1,0,2,not accept,not furnished,150.0,less than 2061.75
Sao Paulo,120.0,3,3,2,2,accept,not furnished,200.0,between 2061.75 and 3581.5
Rio de Janeiro,50.0,1,1,0,1,accept,not furnished,250.0,less than 2061.75
Sao Paulo,86.0,2,1,0,0,accept,not furnished,0.0,less than 2061.75
Sao Paulo,310.0,5,4,5,3,accept,not furnished,4364.0,greater than 6768.0
Belo Horizonte,35.0,1,1,1,1,not accept,not furnished,0.0,less than 2061.75
Sao Paulo,85.0,2,1,0,4,accept,furnished,620.0,between 2061.75 and 3581.5
Sao Paulo,190.0,3,4,2,10,not accept,not furnished,1764.0,greater than 6768.0
Belo Horizonte,65.0,2,2,3,7,accept,not furnished,366.0,less than 2061.75
Porto Alegre,68.0,3,2,1,10,accept,not furnished,600.0,between 2061.75 and 3581.5
Belo Horizonte,40.0,1,1,0,4,not accept,not furnished,300.0,less than 2061.75
Porto Alegre,42.0,1,1,0,10,accept,not furnished,32000.0,greater than 6768.0
Sao Paulo,427.0,4,6,4,13,accept,not furnished,3440.0,greater than 6768.0
Sao Paulo,187.0,3,2,3,0,not accept,furnished,1700.0,greater than 6768.0
Belo Horizonte,100.0,3,2,2,2,accept,not furnished,340.0,between 2061.75 and 3581.5
Porto Alegre,184.0,3,3,2,6,accept,not furnished,1100.0,greater than 6768.0
Rio de Janeiro,100.0,3,1,1,0,accept,not furnished,495.0,between 2061.75 and 3581.5
Sao Paulo,188.0,3,1,3,0,accept,not furnished,0.0,greater than 6768.0
Campinas,44.0,1,1,0,4,accept,not furnished,417.0,less than 2061.75
Sao Paulo,172.0,4,4,3,15,accept,furnished,1650.0,greater than 6768.0
Sao Paulo,60.0,2,1,0,1,accept,not furnished,150.0,between 2061.75 and 3581.5
Sao Paulo,100.0,4,1,0,0,accept,not furnished,0.0,less than 2061.75
Sao Paulo,281.0,4,4,8,0,accept,furnished,0.0,greater than 6768.0
Rio de Janeiro,140.0,3,2,0,2,accept,not furnished,1345.0,between 3581.5 and 6768.0
Campinas,46.0,2,1,1,3,accept,not furnished,250.0,less than 2061.75
Rio de Janeiro,70.0,2,2,1,4,not accept,furnished,750.0,between 3581.5 and 6768.0
Sao Paulo,600.0,6,5,5,0,accept,furnished,0.0,greater than 6768.0
Porto Alegre,80.0,2,1,1,8,accept,not furnished,755.0,between 3581.5 and 6768.0
Sao Paulo,249.0,3,3,3,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,160.0,3,4,3,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Porto Alegre,73.0,2,3,1,2,accept,not furnished,400.0,between 2061.75 and 3581.5
Sao Paulo,195.0,4,6,3,12,accept,not furnished,1400.0,greater than 6768.0
Sao Paulo,190.0,4,4,4,14,accept,not furnished,2000.0,greater than 6768.0
Sao Paulo,40.0,1,2,1,28,not accept,furnished,1935.0,between 3581.5 and 6768.0
Rio de Janeiro,35.0,1,1,0,12,accept,not furnished,350.0,less than 2061.75
Sao Paulo,73.0,1,1,0,8,accept,furnished,864.0,between 3581.5 and 6768.0
Sao Paulo,32.0,1,1,0,0,not accept,not furnished,280.0,less than 2061.75
Sao Paulo,35.0,1,1,0,12,not accept,furnished,1400.0,between 3581.5 and 6768.0
Sao Paulo,200.0,4,2,2,0,accept,furnished,0.0,greater than 6768.0
Sao Paulo,42.0,1,1,0,6,accept,furnished,345.0,between 2061.75 and 3581.5
Campinas,90.0,2,1,0,0,not accept,not furnished,0.0,less than 2061.75
Sao Paulo,50.0,1,1,1,6,not accept,furnished,1450.0,between 3581.5 and 6768.0
Sao Paulo,120.0,3,1,1,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Campinas,136.0,3,2,1,6,accept,not furnished,545.0,less than 2061.75
Porto Alegre,180.0,3,3,2,3,accept,not furnished,400.0,between 2061.75 and 3581.5
Sao Paulo,123.0,2,2,2,6,accept,not furnished,1800.0,between 3581.5 and 6768.0
Sao Paulo,62.0,2,2,3,7,accept,not furnished,2890.0,greater than 6768.0
Porto Alegre,222.0,4,3,2,13,accept,not furnished,2300.0,between 3581.5 and 6768.0
Rio de Janeiro,139.0,2,3,1,5,accept,not furnished,720.0,greater than 6768.0
Rio de Janeiro,150.0,3,2,2,3,accept,furnished,2200.0,greater than 6768.0
Campinas,139.0,3,5,3,3,accept,furnished,1090.0,greater than 6768.0
Rio de Janeiro,140.0,4,2,1,1,not accept,not furnished,1700.0,greater than 6768.0
Belo Horizonte,200.0,4,3,3,7,accept,furnished,1350.0,greater than 6768.0
Sao Paulo,80.0,2,1,1,2,not accept,furnished,1036.0,greater than 6768.0
Sao Paulo,135.0,3,2,2,9,accept,not furnished,1836.0,between 3581.5 and 6768.0
Sao Paulo,70.0,3,2,1,9,accept,not furnished,400.0,between 2061.75 and 3581.5
Rio de Janeiro,110.0,3,1,1,8,accept,not furnished,1055.0,between 2061.75 and 3581.5
Porto Alegre,75.0,2,2,1,6,accept,not furnished,383.0,less than 2061.75
Belo Horizonte,50.0,2,1,1,4,accept,not furnished,158.0,less than 2061.75
Campinas,600.0,3,3,4,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Rio de Janeiro,100.0,3,2,1,6,accept,not furnished,1005.0,between 2061.75 and 3581.5
Rio de Janeiro,50.0,2,1,1,2,not accept,furnished,328.0,between 2061.75 and 3581.5
Sao Paulo,69.0,2,1,0,4,accept,not furnished,525.0,between 2061.75 and 3581.5
Sao Paulo,54.0,2,1,1,1,accept,not furnished,670.0,between 2061.75 and 3581.5
Sao Paulo,51.0,2,1,1,7,accept,not furnished,468.0,less than 2061.75
Sao Paulo,20.0,1,1,0,2,accept,furnished,602.0,between 2061.75 and 3581.5
Sao Paulo,70.0,2,1,0,0,accept,not furnished,0.0,less than 2061.75
Sao Paulo,202.0,4,4,3,13,accept,not furnished,2200.0,greater than 6768.0
Sao Paulo,60.0,2,1,0,3,accept,furnished,260.0,between 2061.75 and 3581.5
Rio de Janeiro,75.0,2,2,1,3,accept,not furnished,650.0,between 2061.75 and 3581.5
Sao Paulo,95.0,3,2,2,1,accept,not furnished,1100.0,between 2061.75 and 3581.5
Porto Alegre,92.0,2,2,1,2,accept,furnished,645.0,between 3581.5 and 6768.0
Sao Paulo,30.0,1,1,0,1,accept,not furnished,50.0,less than 2061.75
Belo Horizonte,58.0,2,2,1,5,accept,not furnished,400.0,less than 2061.75
Porto Alegre,135.0,3,3,4,5,accept,not furnished,200.0,between 3581.5 and 6768.0
Belo Horizonte,193.0,4,2,1,6,accept,not furnished,975.0,between 2061.75 and 3581.5
Porto Alegre,54.0,2,1,2,2,accept,not furnished,240.0,less than 2061.75
Belo Horizonte,999.0,6,6,6,0,accept,furnished,0.0,greater than 6768.0
Campinas,58.0,1,1,0,5,accept,not furnished,540.0,less than 2061.75
Sao Paulo,183.0,4,4,3,7,accept,not furnished,2200.0,greater than 6768.0
Sao Paulo,50.0,2,1,1,0,not accept,not furnished,0.0,less than 2061.75
Porto Alegre,78.0,2,1,0,2,accept,not furnished,80.0,less than 2061.75
Rio de Janeiro,320.0,3,4,1,11,not accept,not furnished,2200.0,greater than 6768.0
Porto Alegre,500.0,5,4,4,4,not accept,not furnished,2000.0,greater than 6768.0
Campinas,60.0,2,1,0,0,not accept,not furnished,0.0,less than 2061.75
Porto Alegre,81.0,2,1,0,2,accept,not furnished,350.0,less than 2061.75
Sao Paulo,300.0,3,4,3,7,accept,furnished,3000.0,between 3581.5 and 6768.0
Sao Paulo,160.0,2,3,2,0,accept,not furnished,1950.0,greater than 6768.0
Rio de Janeiro,30.0,1,1,1,0,accept,not furnished,0.0,less than 2061.75
Belo Horizonte,269.0,4,3,2,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,60.0,1,2,1,0,accept,not furnished,0.0,less than 2061.75
Belo Horizonte,360.0,6,2,0,0,accept,not furnished,1.0,greater than 6768.0
Sao Paulo,236.0,4,5,7,4,accept,furnished,3000.0,greater than 6768.0
Sao Paulo,200.0,3,3,1,11,not accept,not furnished,3200.0,greater than 6768.0
Rio de Janeiro,80.0,2,1,0,9,accept,not furnished,500.0,between 2061.75 and 3581.5
