state,county_fips,week,mask_user_pct,mask_mandate,gop_vote_share_2016,deaths_per_10k,COVID_news,retail_visit_per_hundred,COVID_news_cable,urban_population_percentage,image_users,mask_users,population_density,week_counter,week_counter_log,population
Georgia,13089,2020-03-01 to 2020-03-07,0.002345,No,60.543210,0.0,0.909091,3.500000,0.733788,80.00,180,1,400.2,1,0,600000
North Carolina,37067,2020-03-01 to 2020-03-07,0.006789,No,44.234567,0.0,0.909091,4.300000,0.733788,75.50,135,0,280.8,1,0,350000
Virginia,51013,2020-03-01 to 2020-03-07,0.003210,No,46.000000,0.0,0.909091,3.800000,0.733788,85.00,165,1,350.5,1,0,420000
Tennessee,47037,2020-03-01 to 2020-03-07,0.004567,No,53.456789,0.0,0.909091,4.000000,0.733788,68.75,95,0,275.0,1,0,280000
Arizona,04013,2020-03-01 to 2020-03-07,0.011111,No,58.000000,0.0,0.909091,4.650000,0.733788,76.00,205,1,500.0,1,0,650000
Colorado,08031,2020-03-01 to 2020-03-07,0.009999,No,47.500000,0.0,0.909091,3.750000,0.733788,66.66,110,0,180.0,1,0,300000
Maryland,24031,2020-03-01 to 2020-03-07,0.013333,No,34.222222,0.0,0.909091,4.333333,0.733788,92.00,230,1,1300.1,1,0,900000
Missouri,29047,2020-03-01 to 2020-03-07,0.007777,No,55.555555,0.0,0.909091,3.888888,0.733788,58.88,100,0,200.0,1,0,320000
Kentucky,21111,2020-03-01 to 2020-03-07,0.005555,No,59.999999,0.0,0.909091,4.111111,0.733788,63.00,140,1,150.4,1,0,290000
Alabama,01073,2020-03-01 to 2020-03-07,0.003456,No,62.345678,0.0,0.909091,4.222222,0.733788,55.55,90,0,225.5,1,0,200000
Nebraska,31055,2020-03-01 to 2020-03-07,0.004321,No,70.123456,0.0,0.909091,4.456789,0.733788,64.00,105,1,85.5,1,0,150000
Idaho,16065,2020-03-01 to 2020-03-07,0.002222,No,75.432198,0.0,0.909091,3.333333,0.733788,50.00,60,0,40.0,1,0,100000
Oregon,41051,2020-03-01 to 2020-03-07,0.008888,No,42.987654,0.0,0.909091,3.765432,0.733788,67.89,125,1,180.0,1,0,250000
Utah,49035,2020-03-01 to 2020-03-07,0.006543,No,65.432100,0.0,0.909091,4.876543,0.733788,73.45,135,0,290.4,1,0,300000
