state,county_fips,week,mask_mandate,gop_vote_share_2016,deaths_per_10k,COVID_news,retail_visit_per_hundred,COVID_news_cable,urban_population_percentage,image_users,mask_users,population_density,week_counter,week_counter_log,population,mask_user_pct
South Carolina,4667.312808147645,2020-03-01 to 2020-03-07,No,50.46365563611267,,,1.3825397383346347,,76.16110827663887,200.74874633929994,28.58296103225795,174.60518344374506,,,103352.03829197667,0.1671984840149091
Utah,19630.137406122987,2020-03-01 to 2020-03-07,No,75.89431116341297,,,6.027766080467399,,92.39599058382056,15527.120959712618,0.21047081717590188,263.0441901532821,,,101143.26606589742,0.0024742822683077943
Colorado,13978.598519366655,2020-03-01 to 2020-03-07,No,82.01231039695894,,,5.99011304470764,,66.76561476312312,1.1387382476809402,0.7381944276607061,51.35677995501634,,,620041.5551448318,0.00039463874239893464
Oklahoma,33910.026322781814,2020-03-01 to 2020-03-07,No,60.906237466202654,,,4.737818957331112,,75.98034208027612,114.41595422348063,2.264890260632164,66097.84491169453,,,361585.227793146,0.012371168291616597
Idaho,48334.7155986155,2020-03-01 to 2020-03-07,No,56.11610255833663,,,1.8771881200045237,,85.68410970336356,162.61732821746278,15.147751297558788,22585.657597660767,,,7520463.293754444,0.14204241205385457
Pennsylvania,44953.295912808484,2020-03-01 to 2020-03-07,No,66.14442197694073,,,3.6104008305460416,,90.86075859984825,41.315360045765324,78.61619232501343,126.89208271408688,,,334663.8181556829,0.05868280778372899
Idaho,10938.491788654681,2020-03-01 to 2020-03-07,No,68.57171447380408,,,3.458514656291489,,79.51483900692004,3.070848984737737,97.25109656193816,48001.37360579832,,,82460.11455969478,0.08353372333486447
Montana,30009.169040772656,2020-03-01 to 2020-03-07,No,22.287408544965494,,,2.5974075191310484,,61.16594635444115,8.140354842174725,1.5614410937421503,208.46558793809945,,,465029.69906486844,0.05890367206509349
Utah,20035.256339898242,2020-03-01 to 2020-03-07,No,39.390432561107794,,,3.5393691172013177,,64.01338704920421,1.7720109235465196,5.605224961586701,245.9768039938895,,,1925580.8889871584,0.1473709260661848
Idaho,15008.855227717864,2020-03-01 to 2020-03-07,No,41.62774531735518,,,1.898403932552193,,57.572759891465495,24.95962100634535,1.302238232891234,397.1528039910441,,,162382.69694282787,0.07342898702364041
Alaska,44313.02331113201,2020-03-01 to 2020-03-07,No,60.97187394494779,,,2.0871484557240527,,70.28567594489442,107.58706946994006,0.5127925818079182,703.3312892408887,,,54509.07528021776,0.0008919999523331854
Ohio,37451.35517758256,2020-03-01 to 2020-03-07,No,36.14163166392244,,,4.575821657700553,,43.741764371237196,56.680793199030305,0.575205326045092,275.75921705420916,,,5056518.243290956,0.0032682088571939455
South Carolina,22897.251875955593,2020-03-01 to 2020-03-07,No,65.29136967286657,,,2.016529833178912,,92.29791054876048,175.0554372467526,2.4580041749109665,216.50927552949713,,,97021.41341624022,0.006067968877142994
Utah,47780.194949011726,2020-03-01 to 2020-03-07,No,72.59917405755135,,,3.1717391403741493,,76.37922895561827,52.113918803395975,2.9751562901996023,702.4371436969202,,,495643.9434784152,0.10749070801318661
Iowa,43729.951168851134,2020-03-01 to 2020-03-07,No,71.03179178619541,,,2.113742979162599,,71.06938485665154,348.52799316728954,67.55436675414258,22201.81884380803,,,1120694.8312101564,0.011346747683821792
Georgia,6687.8907366269605,2020-03-01 to 2020-03-07,No,60.96445738856298,,,3.4165839309229726,,64.72025770875744,15.455737531979056,29.98058010985367,276.3599451712105,,,104871.51708027934,0.056153706517678786
Indiana,10087.322337832007,2020-03-01 to 2020-03-07,No,65.97431402127367,,,1.364940225417401,,40.119678913499115,42.47734065786546,18.94886643042684,37959.89722706853,,,10580.134909262684,0.03607074247831847
Maine,41956.04445836812,2020-03-01 to 2020-03-07,No,54.330002207274326,,,4.691042413985759,,54.0516122617365,427.3379287414898,0.08880207399277662,342.124904780302,,,59613.03601153699,0.0006444707765889745
New Hampshire,35942.35432834357,2020-03-01 to 2020-03-07,No,66.21180050509152,,,4.116211075678989,,66.93833773388107,177.54188105055792,90.93682523150977,484.4792963845842,,,165332.52758446647,0.1495493756660078
West Virginia,17682.017023324544,2020-03-01 to 2020-03-07,No,76.2926222245585,,,2.8719932930292136,,88.85693503262203,41.94291889049339,103.93710219605292,118.19411290092657,,,325700.4765854886,0.07469332410559315
Louisiana,29623.005883307476,2020-03-01 to 2020-03-07,No,32.435596142661936,,,3.56337373157482,,0.5220849410011863,60.40603575733625,64.06094106728278,78.27522149772322,,,6663682.615577293,0.15340564928258787
Idaho,50499.47098608578,2020-03-01 to 2020-03-07,No,13.35188223170896,,,1.6884190429315822,,99.1887420023247,507.4267195055432,1.7524197354254727,376.40239649815845,,,4100176.7493693754,0.002929952509586806
New York,38975.37766183127,2020-03-01 to 2020-03-07,No,62.33919043647384,,,2.3623937186784505,,87.45053761832393,11.460368782358287,48.51796958218973,99.59942172419497,,,405555.98628462595,0.09310809306748388
Kansas,4357.500717432757,2020-03-01 to 2020-03-07,No,42.99447322534175,,,2.6233780210010442,,67.35914658714039,13.269841621423817,57.53738718168049,26120.859132647438,,,6861146.725506648,0.13986496635607715
Wisconsin,3981.6880929441586,2020-03-01 to 2020-03-07,No,80.6995589107087,,,3.1685234481501645,,76.17738166494517,81.56380097907974,0.5344821941433486,19.063439069245277,,,618909.5913761674,0.0015867257589223154
New Jersey,37663.12738073339,2020-03-01 to 2020-03-07,No,23.399972522368344,,,2.7180643102195376,,88.42322442233515,10283.114797355596,95.30894952712943,297.355765739042,,,25137.537492242438,0.0038840241592605304
Florida,2746.907764615976,2020-03-01 to 2020-03-07,No,68.52980258038907,,,2.162397808396915,,97.30796310977975,3774.622279310856,2.128812129993367,6993.0387222040745,,,217504.61373145905,0.0010858876729199676
New York,17743.517905331144,2020-03-01 to 2020-03-07,No,53.41278318289523,,,8.197166387770313,,7.993864095249544,6539.458686560245,1.7286505329075883,351.91946275461254,,,268918.4969927555,0.006852552388841605
North Carolina,54958.89728239678,2020-03-01 to 2020-03-07,No,66.83901271226945,,,4.985180601623678,,69.68356069576683,54.95304496144807,111.0020095937896,110.78300175290025,,,203174.19453316167,0.09324837547831671
Kentucky,46680.91093444162,2020-03-01 to 2020-03-07,No,53.26569227208802,,,1.8473160049333162,,47.082847769635855,36.367128550835666,0.547980328631195,106.22679285560064,,,266512.80691449216,0.0026513593340187014
Georgia,23806.688272508814,2020-03-01 to 2020-03-07,No,19.22640216015026,,,3.5252173129227407,,49.443302142924594,14.948001443675976,103.08579132900637,46935.56026193023,,,170425.46656593936,0.029510097549943187
Alaska,43108.4341075112,2020-03-01 to 2020-03-07,No,51.73078930996457,,,2.0717737682674495,,75.43290392318657,196.22187484149714,3.037901191638807,412.19252441180015,,,9295.354025338453,0.006152479654712844
New Jersey,15216.78195113127,2020-03-01 to 2020-03-07,No,61.77406251611374,,,2.7256934148463636,,39.259209287176894,94.41056861294065,109.76198017997915,134.6329272153199,,,160900.39339508046,0.16764207435827697
Iowa,15580.43574808412,2020-03-01 to 2020-03-07,No,79.01813545663957,,,4.40753155456006,,39.97412431976561,114.78160633821457,106.29540227424785,23443.12656507118,,,11209.106051682327,0.1382871211626595
Washington,50592.4586154361,2020-03-01 to 2020-03-07,No,79.51415721732494,,,3.551955978352162,,69.54982465672867,25.59221904796855,90.07184115362665,70.01525262382938,,,103920.03197567567,0.08497110875018013
Wisconsin,4673.774991261158,2020-03-01 to 2020-03-07,No,72.64701220497889,,,3.8841401660851624,,97.53272701263725,9731.535107389773,2.6014041068205307,114.89456469239316,,,70992.75635674088,0.0017120993037991624
Maryland,22931.471680095714,2020-03-01 to 2020-03-07,No,53.802867628427784,,,2.954250705078363,,17.839779112885413,5732.741176637808,0.5122846295865873,376.2083686425957,,,193833.56101403644,0.0015442221306119577
Pennsylvania,36423.24243972696,2020-03-01 to 2020-03-07,No,60.25798739082575,,,2.44521559137329,,90.27220374153259,106.13348407715019,12.222434120038002,507.76534534196367,,,65027.911544583905,0.18724709594691333
Oregon,12373.916512344153,2020-03-01 to 2020-03-07,No,52.20441051379351,,,1.7846150483401222,,20.744341314254022,375.0493801012921,50.375366599536655,373.0085060937865,,,87304.57248241898,0.010393851013819727
Maine,25324.252629249404,2020-03-01 to 2020-03-07,No,72.94435768177449,,,5.1161585674278856,,52.12628670719278,34.47451728134186,2.8488603271469652,19.742486930083047,,,3105887.0593640897,0.06503040355666641
South Carolina,48000.219837263605,2020-03-01 to 2020-03-07,No,68.24719409745667,,,0.9602640687528722,,79.17492504500115,84.87403638868946,71.43019439214125,384.2306557982095,,,35054.38092204589,0.050621117344344865
Maryland,32827.88001403328,2020-03-01 to 2020-03-07,No,47.757044638171145,,,3.1351810518620526,,66.95772008768982,15.899837779095344,1.1566699814005115,501.7165397531289,,,400425.0579275659,0.17087677354960218
Minnesota,49861.3835829406,2020-03-01 to 2020-03-07,No,42.35118706914552,,,2.002957474896455,,87.12032133792258,35.27212338349965,86.32965114643665,6.448245910905498,,,5267117.83655047,0.13891368403632487
Washington,2329.0759355873593,2020-03-01 to 2020-03-07,No,55.73250981582644,,,3.0644148094387704,,93.8169269656012,91.0924973679836,90.55328343506811,312.1459160297715,,,426717.1527434978,0.02450629287715152
Alabama,41622.296928485455,2020-03-01 to 2020-03-07,No,59.146709899202904,,,2.2916686133974435,,98.27592875362843,188.59467731414628,1.5092191955969443,501.0297307852096,,,145450.63633796235,0.00446615511739262
Indiana,44516.33679002757,2020-03-01 to 2020-03-07,No,61.19565704543852,,,1.6933679284870926,,61.953352065743076,194.0340520687273,1.5797803901563685,89.27099091545101,,,2270424.398174871,0.0037520293894034613
Alabama,47431.519351683506,2020-03-01 to 2020-03-07,No,37.061820737656724,,,3.549041845694206,,63.094146429001036,49.59999859078687,0.24020800827739708,91.98654944753812,,,302977.5126462298,0.002472795398578348
Missouri,31086.00923494187,2020-03-01 to 2020-03-07,No,54.77406833010727,,,4.346521093404179,,89.3917160032548,126.61715271148054,0.34177406053198034,176.22454251388018,,,6842554.400967482,0.0030349892113799067
Iowa,17284.924082954596,2020-03-01 to 2020-03-07,No,35.91407655860984,,,2.1916175600845342,,98.0844801167052,6.17498223610113,13.654125678957694,251.7414543917806,,,61078.60217285305,0.18563780928126924
Montana,32782.532397717005,2020-03-01 to 2020-03-07,No,39.49563865467773,,,4.066130491737064,,66.4345205569383,4139.732927951585,1.4699365966855586,75.46302913741124,,,54098.20775553531,0.0026560913494274624
Washington,17794.22329862447,2020-03-01 to 2020-03-07,No,24.762682908661567,,,1.7944117996099325,,68.66392826117986,117.91829157523007,0.6309894892857715,7.983796321689673,,,226749.77104037793,0.0010217396041502995
South Dakota,42148.50541239719,2020-03-01 to 2020-03-07,No,40.818724962998665,,,4.165388347802965,,98.54660357688616,5096.436400156963,93.92306130439354,67.53370647256311,,,79438.49575827456,0.005529100730453959
New Mexico,47067.6809075227,2020-03-01 to 2020-03-07,No,20.47522013834498,,,2.6664083406715777,,82.50533944733446,168.0947244852587,98.81624215028913,1103.839576034968,,,76990.72993443893,0.055282239477016236
Michigan,4745.331715850344,2020-03-01 to 2020-03-07,No,60.74033429434546,,,3.094838357087939,,0.03419268405355264,13099.050027637633,5.91018856635261,34.53486053323235,,,22733.948365776676,0.0036456698098685154
New Mexico,8020.210120945112,2020-03-01 to 2020-03-07,No,17.671645777904715,,,8.396332240623185,,41.381046888611905,116.86255866475837,5.625260217667767,102.94370576683883,,,6647646.508961453,0.10228787030084957
Nebraska,31213.13087617186,2020-03-01 to 2020-03-07,No,56.68288485296343,,,2.2568128216077614,,80.78059165903504,73.41284831995986,2.381684146872609,424.05285017160384,,,21716.408462185595,0.1613229392516781
Connecticut,36128.98620595667,2020-03-01 to 2020-03-07,No,20.83342269094789,,,2.9722793716308042,,97.46878779027509,6.696564597206434,21.54297413166419,462.54930629128495,,,460390.0015767898,0.10507932209324643
Tennessee,13160.266564275413,2020-03-01 to 2020-03-07,No,50.47982915908878,,,2.809990956488953,,73.09569749864296,16.971674856763766,58.50311048696888,116.74086582188187,,,71438.80497950832,0.04649250368052916
New Hampshire,48697.74477293607,2020-03-01 to 2020-03-07,No,39.54289446781462,,,4.537697445614055,,76.8463118224899,78.25711629631785,0.745950534097087,12.741169959485596,,,47377.48291020382,0.002356823788360406
Maine,2147.823988949549,2020-03-01 to 2020-03-07,No,65.71756589300843,,,2.567033541170792,,87.84638505311732,69.05660061869857,53.40123741659544,25.81925092767424,,,26249.388756614535,0.1523596854026377
Indiana,51226.97110574745,2020-03-01 to 2020-03-07,No,42.74719506425827,,,8.238842772667294,,69.90256607369135,179.14994752304523,0.22201614780536982,273.0691465789419,,,18579.01023560728,0.00038011275322818165
Oregon,24166.920622425117,2020-03-01 to 2020-03-07,No,69.27249181168717,,,3.4300590898306016,,76.30299780001239,25.225335795203748,1.2879571311627096,212.415877428357,,,332139.6323641002,0.17940588642898117
Maine,25612.018353839096,2020-03-01 to 2020-03-07,No,58.94786431773692,,,2.94013793374444,,25.702020100870552,29.16153817413874,2.123345046652831,241.09943514792494,,,158488.84940613105,0.015197310100167912
Virginia,26162.457269104634,2020-03-01 to 2020-03-07,No,82.65000877588017,,,3.5293858378703336,,88.46808439014356,1.983406459312052,1.0613577106515608,344.89125756555836,,,346246.0467746345,0.09270788056746244
Connecticut,3134.881459291675,2020-03-01 to 2020-03-07,No,12.493680887750507,,,2.5061697275335266,,79.01101719741388,1270.0915103673624,91.98146779320915,327.9663315232668,,,18740.564711525814,0.003944702319529577
Nebraska,35292.93846503096,2020-03-01 to 2020-03-07,No,59.83044347205541,,,2.5553589410731443,,76.7150328459824,122.04838593957756,23.669086548824893,162.54548205817719,,,19074.589065301145,0.18257313032519654
