state,county_fips,week,mask_user_pct,mask_mandate,gop_vote_share_2016,deaths_per_10k,COVID_news,retail_visit_per_hundred,COVID_news_cable,urban_population_percentage,image_users,mask_users,population_density,week_counter,week_counter_log,population
Nebraska,31093,2020-03-01 to 2020-03-07,0.0054,No,54.125,0.000135,0.90909,3.277,0.733788,65.427,214,3,453.4,1,0.0,214101
Colorado,8093,2020-03-01 to 2020-03-07,0.0076,No,43.259,0.000215,0.90909,3.594,0.733788,84.395,312,6,838.3,1,0.0,734919
New Mexico,35093,2020-03-01 to 2020-03-07,0.0058,No,40.046,0.000172,0.90909,2.893,0.733788,71.354,218,4,277.4,1,0.0,183493
Idaho,16093,2020-03-01 to 2020-03-07,0.0043,No,59.249,7.8e-05,0.90909,2.442,0.733788,55.739,159,1,184.6,1,0.0,75531
Utah,49093,2020-03-01 to 2020-03-07,0.0069,No,45.539,0.000161,0.90909,3.699,0.733788,85.359,284,5,664.6,1,0.0,433931
Oregon,41093,2020-03-01 to 2020-03-07,0.0054,No,40.735,0.000134,0.90909,2.911,0.733788,73.542,233,4,366.8,1,0.0,244934
Washington,53093,2020-03-01 to 2020-03-07,0.0086,No,37.839,0.000242,0.90909,2.602,0.733788,82.895,344,8,1141.2,1,0.0,1008139
Montana,30093,2020-03-01 to 2020-03-07,0.0048,No,56.449,0.000115,0.90909,2.495,0.733788,50.992,144,1,141.5,1,0.0,53315
Wyoming,56093,2020-03-01 to 2020-03-07,0.0039,No,68.212,9.1e-05,0.90909,2.223,0.733788,42.45,112,0,93.2,1,0.0,31739
North Dakota,38093,2020-03-01 to 2020-03-07,0.0056,No,62.962,0.000149,0.90909,2.713,0.733788,51.94,155,1,184.1,1,0.0,57229
South Dakota,46093,2020-03-01 to 2020-03-07,0.005,No,61.973,0.000128,0.90909,2.543,0.733788,48.191,149,1,156.3,1,0.0,52489
Alaska,2096,2020-03-01 to 2020-03-07,0.0071,No,51.263,0.000229,0.90909,3.058,0.733788,64.4,226,3,336.5,1,0.0,240399
Hawaii,15093,2020-03-01 to 2020-03-07,0.0088,No,30.439,0.000273,0.90909,3.864,0.733788,92.211,362,8,1346.9,1,0.0,1008231
Delaware,10096,2020-03-01 to 2020-03-07,0.0063,No,41.668,0.000245,0.90909,3.207,0.733788,77.42,264,5,529.9,1,0.0,324832
Indiana,18096,2020-03-01 to 2020-03-07,0.0058,No,56.987,0.000183,0.90909,2.764,0.733788,63.439,206,3,310.4,1,0.0,258199
Ohio,39096,2020-03-01 to 2020-03-07,0.0052,No,51.688,0.000169,0.90909,2.936,0.733788,73.296,258,4,433.8,1,0.0,382319
Illinois,17096,2020-03-01 to 2020-03-07,0.0056,No,38.667,0.000158,0.90909,3.507,0.733788,88.429,300,5,791.4,1,0.0,668959
Michigan,26096,2020-03-01 to 2020-03-07,0.0081,No,47.504,0.000251,0.90909,3.093,0.733788,71.386,306,6,740.1,1,0.0,403832
